Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Shared Same Emsg,Is Reference,Is Incorporates,Is Blocker,Is Container,Is dependent,Is Supercedes,Is Regression,Is Cloners,Is Required,Is Problem/Incident,Is Dependent,Is Child-Issue,Is Blocked,Is Completes,Is Parent Feature,Is Dependency,Is Issue split,Is Testing,Has Config Files,Has Source Code,Config Lines Deleted,CI Latency
0.050475759229217765,0.2191186035393428,0.022201242563965874,0.1526965964770844,0.03963208159030709,0.03752097742100359,0.010932233612735359,0.01677628261149439,0.003511938257377387,0.024404622790017594,0.003970729305877352,0.022507699837782693,0.0036669265359477584,0.013714555248121495,0.006187226211951084,0.00123806866755826,0.0018202202993656221,0.0018472063475245752,0.0008044677143611708,0.0,0.0,0.0,0.0,0.024196052810570044,0.028405152558628327,0.034023677085144484,0.2803476792846208
0.049912195503828125,0.21959616880496288,0.021179635922432643,0.15476305738736187,0.03986551705341236,0.03661888975042697,0.010034905759191888,0.017420829922888282,0.0036873329737849283,0.02326505320176326,0.003934343808828173,0.02307900981806795,0.0037672462744572227,0.014559373298473195,0.006499952893730507,0.0012419973584585774,0.0018049201874886344,0.0016388569978608683,0.0007993678136799969,0.0,0.0,0.0,0.0,0.02239050902010225,0.028812166308643593,0.03331003260727685,0.281818637332879
0.04957292460588923,0.21965895157891663,0.021197020487553047,0.15478544757117077,0.039611974217053016,0.03719831608792483,0.010086731479795592,0.017693909235242205,0.0034956023435606847,0.023774654675631213,0.004007652269240146,0.02287859589882619,0.003810186899270407,0.013997095411678715,0.006156001597793061,0.0013023059353492266,0.0019162081100841677,0.0017104012752599967,0.0009383808237228908,0.0,0.0,0.0,0.0,0.02389875330205899,0.028233569043992417,0.03357122371013116,0.2805040934398554
0.0516432374574267,0.21855630757846067,0.021854743866584043,0.15373351990658693,0.03918119653512359,0.03592543665679946,0.010296606927615155,0.017448453119075967,0.0038102336549130913,0.02265795388274267,0.004644036681775611,0.022621623428078004,0.003849208849425876,0.01421927526963695,0.0061059890749061195,0.0013415554009686172,0.0017926239036755703,0.0016339986842919564,0.0007377881778807424,0.0,0.0,0.0,0.0,0.024074532357148962,0.028481145146398525,0.03381716887055362,0.2815733645699312
0.051173834385829065,0.21877199765613478,0.021607575653491026,0.15329091442368714,0.03829122735344986,0.03654504945785018,0.01096135237066534,0.017751226109918618,0.003607422447821745,0.023643864839823364,0.004201815074034052,0.022394083302169288,0.003644155072275633,0.013620388413443449,0.006150145158412107,0.0012285946541009745,0.001782235118019615,0.0017377741664617676,0.0007435637334293853,0.0,0.0,0.0,0.0,0.02375663110746831,0.029218645486336216,0.033384551416874006,0.2824929525983041
0.05062743616309327,0.21913574645556105,0.021554917935769052,0.1529806305497175,0.0389990396869367,0.03680848834086385,0.011460113454504676,0.01741459503245323,0.003575538377889883,0.024634655026543065,0.004030063021163837,0.022691218405036732,0.003909398255182729,0.013872648597225243,0.006312118592746334,0.0013131521109097067,0.0018236175962856398,0.001684405219931329,0.0008047680593188472,0.0,0.0,0.0,0.0,0.023465505193762996,0.028688971601159942,0.033733304147948256,0.2804796681759962
0.049736817737253095,0.21911074549958057,0.021002469594100077,0.15321638781057975,0.03970605359864453,0.03543960114479109,0.010549691297612084,0.01790570826864652,0.003492768470003705,0.023338046911995584,0.004611314019367188,0.022639896395843427,0.0035466482160775373,0.014229075335537073,0.00625898697779913,0.0011785062239429583,0.0019054867939247645,0.0017357720974480015,0.000660123995227974,0.0,0.0,0.0,0.0,0.02370980635035679,0.029120804521864746,0.03342360736051151,0.2834816813788919
0.05013871754425252,0.216960010081353,0.021173017021493636,0.15485328886720023,0.03871956280644025,0.037133949519669716,0.010439325525680752,0.017230452251647998,0.0038280261250092187,0.02333839528958792,0.004081855916090243,0.022580877289218128,0.004184918278517507,0.014532135923539169,0.0063211958467415995,0.0013044512427113492,0.0018097184433872287,0.0017235740434075712,0.0007003045788933228,0.0,0.0,0.0,0.0,0.02421561064723335,0.028018915344499927,0.03389074032241044,0.2828209570910149
0.05111829999195305,0.2174165424392312,0.021853410377881882,0.15371180132329507,0.03909380235573628,0.03676269607821027,0.011227303197860874,0.017519670468145804,0.004009109865801831,0.02302902483298462,0.004609238364368881,0.02231855567704944,0.0038674783252698776,0.013768001089048285,0.006162278588119705,0.0012788452289731716,0.0019486104293775443,0.001715887768662262,0.0005494137535977332,0.0,0.0,0.0,0.0,0.02397059225499472,0.028627285762455778,0.03369373861198891,0.28174841321499283
0.0523630760387664,0.21996721803674962,0.02121271945271576,0.15210149397008227,0.03903456923528226,0.03661567521146523,0.010480294446503063,0.017352123752627083,0.0036470591547374713,0.02416647701358701,0.004369589779601428,0.022993589250520884,0.0037560249229408108,0.014197455128893111,0.006241322163548483,0.0013338317201027924,0.0019443009087880326,0.0016589171135722226,0.0009299752564068949,0.0,0.0,0.0,0.0,0.023900509122454,0.028993410254987934,0.03273845542788824,0.28000191263777907
0.05208196904280101,0.21789494614249344,0.02066020766738546,0.15579918562090875,0.03938498871351487,0.036858478459043095,0.010832984025829856,0.017398156723537513,0.0038598649573257813,0.023572176796382644,0.0045843743908680025,0.022834734234553893,0.004039782073943592,0.014482755316736156,0.006481119841339313,0.001124918645227721,0.0018961131577630655,0.0016624100315298783,0.0007969369289040258,0.0,0.0,0.0,0.0,0.023268228830402218,0.028423609678957774,0.03488497254252007,0.2771770861780319
0.04887154891184764,0.219206731637216,0.021984469460056513,0.1527467417294803,0.038803442396324994,0.03681563372606926,0.010285494954864114,0.01743096949434213,0.0036077564413425564,0.023635318883702378,0.0038953437063966615,0.02294428077944281,0.003815852931768318,0.014140679335532124,0.00633976357067733,0.001400301352900772,0.001487544297283538,0.001749017353556158,0.0006946941389584741,0.0,0.0,0.0,0.0,0.023256489253890268,0.028504808762448035,0.03433780519300989,0.2840453116888898
0.0506156393712042,0.2179656262335611,0.0217347535904354,0.15407240229845165,0.03809584958167121,0.03700337979839104,0.010355771425352966,0.017718045849596683,0.0037951134512220186,0.02313655020881937,0.0046768302127889955,0.024165992723500535,0.003791440082855402,0.013767223532829321,0.006523919015257698,0.001218499697377425,0.0017280557164260576,0.0017679594024126517,0.0007805143644003434,0.0,0.0,0.0,0.0,0.023628289111441145,0.029475134855994695,0.03435406297357393,0.27962894650243614
0.04976139415421569,0.21821828349560918,0.021488728228919708,0.1572932983359799,0.03826446789269418,0.03682060375845847,0.010494346803825041,0.01719316384189732,0.0032856816148437683,0.023888283996978142,0.004295314097388635,0.023529893427839232,0.0036963894499094365,0.01397129711442828,0.006459928416873112,0.0013003645307416178,0.0020695353928387216,0.0014774479767814476,0.000795687756390084,0.0,0.0,0.0,0.0,0.02377891941436627,0.028263461455765686,0.033546740549257686,0.28010676829399844
0.050728282642840884,0.2172702874029151,0.022474515849013433,0.1513724237943126,0.03871324093741067,0.036384116610730856,0.01078178810453571,0.017462788094368513,0.003632735958417198,0.02395399158171968,0.004352638706564435,0.023403902060737346,0.0038177388907278606,0.014948628438116281,0.006007496178537039,0.00129514739954657,0.0017519846403170041,0.0018705168201892067,0.0007271975266557736,0.0,0.0,0.0,0.0,0.02386282762372318,0.02972138517015289,0.03486099206765654,0.2806053735008113
0.05155745294056344,0.2188094973281253,0.02122223959033632,0.1534162196764212,0.03892560656166944,0.036828040539182746,0.010545346298659919,0.017258773908461478,0.0033535877132954825,0.024708965226769325,0.0035371783618509157,0.02306251436675387,0.0038023090456991643,0.01385539214539283,0.006417826678536959,0.0013003768435625167,0.0017487059607492997,0.0018425199336837572,0.000705934807386045,0.0,0.0,0.0,0.0,0.023100267542544538,0.028381156246556277,0.032506760584123065,0.2831133276996761
0.051366119907307314,0.21544072858303448,0.022509671923029374,0.1541278368693649,0.03967278236434409,0.03706356238370301,0.010411719868895476,0.018244248336565797,0.0032501890867737957,0.023554319912929948,0.0039806387849868705,0.022721316233450254,0.003719269644412633,0.014669789789236939,0.006415593058074683,0.0012799225106624626,0.0018607428528237043,0.0016203438125494494,0.0007919073088315576,0.0,0.0,0.0,0.0,0.024091781720223214,0.029040403828767037,0.034234062006839344,0.2799330492131936
0.05064894135185157,0.21679318538102588,0.022223905511196303,0.15437725558124799,0.03947522296694897,0.03689157539682265,0.00992196836856352,0.01780016471468819,0.003575308424414083,0.024135145525258125,0.004592816909727978,0.022830655503129498,0.0035874328209378496,0.01375500632662105,0.006321706715526334,0.0012438766777778752,0.0020725776939759903,0.0016773610357656427,0.0006969108527155879,0.0,0.0,0.0,0.0,0.02359040338887469,0.028243048697195322,0.033158733526971414,0.2823867966287635
0.04906013979321045,0.21573197469423055,0.020864996705427928,0.15596461112503723,0.0398715379264663,0.03683966756666813,0.010479891232053251,0.01738227571405416,0.003685160777112028,0.023306476419119447,0.0035975382731778956,0.022941514233018545,0.0035738690821257744,0.01408207192555433,0.006162159086614839,0.0012873799637459903,0.001948321505764069,0.0016267582741960804,0.0008293659136568403,0.0,0.0,0.0,0.0,0.023962048588896875,0.02963095948320747,0.03359931761544766,0.2835719641012141
0.0520624340567068,0.2166646730888917,0.02102599010036003,0.15255162532854863,0.03961550621530908,0.03807937082998612,0.010615465088586958,0.01849140837984715,0.0036480697689438906,0.024403701288103406,0.004900963479966682,0.021709055002116912,0.0038066283703766307,0.015162627634966914,0.005918750863320374,0.0011243880199636683,0.0016257001889893497,0.0017496812602314214,0.0008840479951708469,0.0,0.0,0.0,0.0,0.02415263755061938,0.02853661864158511,0.03358913941835395,0.279681517429055
0.051975677461903146,0.2171730640867599,0.02189169850056569,0.15555544673219995,0.03906049631508266,0.03640162095304577,0.010689187448081613,0.017378539467958583,0.0034061044169066087,0.02340326400886082,0.0042181276886629916,0.02332058893185214,0.003571354676163864,0.013833590701765097,0.006576665980349741,0.0013554323363480858,0.0016238798620830577,0.001725403783109473,0.0005267208616409075,0.0,0.0,0.0,0.0,0.02289637440867638,0.02909708006764236,0.03387001301817273,0.28044966829216844
0.05036525318374976,0.21666331543637476,0.021143953725006714,0.15538473369856656,0.039296423443357605,0.0358388637109074,0.010734794416345067,0.017237081604489893,0.003933689752820006,0.023151853993326567,0.0043265341675870345,0.023236166313435752,0.0036875425319814414,0.013740179776365801,0.006611854314817843,0.0012034644118918668,0.001804317769971088,0.0017021638605365704,0.0008197066813612342,0.0,0.0,0.0,0.0,0.024096895860922098,0.029189666585640456,0.03392509689148346,0.2819064478690611
0.05169337574752142,0.2162422027304051,0.020761719541360794,0.15626759835925794,0.03999686826900106,0.03610214803341541,0.010606985312127969,0.017381103434023458,0.003816084528594551,0.02372613083386209,0.00436110596733653,0.023850295031539064,0.003661576371677324,0.01397961165396032,0.006555740063904189,0.0013311190241421438,0.001742192806975525,0.0017760043969342692,0.0008042079947217313,0.0,0.0,0.0,0.0,0.02370241422365876,0.029435377174677653,0.03378546993794012,0.2784206685629627
0.05055493865910197,0.21626010746065302,0.021956620475633914,0.1536655245462663,0.039813804170443126,0.03657415969460362,0.01050085349657585,0.017266760132200645,0.003658841405980059,0.023626781561956554,0.004907159715907909,0.023061286670228005,0.00376229415142519,0.01368205122473792,0.006144688477885132,0.001268742140573743,0.0019501241938222383,0.0017148886307573673,0.0006067635377095042,0.0,0.0,0.0,0.0,0.0235399821647636,0.029051473423841834,0.03239103636827004,0.2840411176966624
0.05054823962857895,0.21678174066034933,0.021220197427651775,0.1556649796635269,0.03841252851634708,0.03667447875178417,0.010686992341315723,0.017496187970785188,0.0034999657784581467,0.02350337867923909,0.004176649594449204,0.023864691620040325,0.0036697414594600852,0.01429253004897998,0.006119361624780353,0.0014730781033391494,0.00166799375037655,0.0016891924605806994,0.0008135967440688641,0.0,0.0,0.0,0.0,0.02429788442503641,0.028768797502657272,0.03381117112684865,0.28086662212134617
0.050245871926558605,0.21398187084892584,0.022117021081471334,0.15679991464375495,0.03882596558553537,0.03711916781277519,0.010396223767031972,0.017777595417668636,0.0032144770075975848,0.024229594228759907,0.004396226169718824,0.024019311847189615,0.0039482885445381154,0.01405861543992821,0.006290072988216072,0.001230354079116566,0.0016815654474777592,0.001579007435469822,0.0008545283001411962,0.0,0.0,0.0,0.0,0.024164262919896214,0.029354447744208246,0.03301321125516577,0.28070240550885417
0.050176530931486385,0.21473516107293616,0.02153143525896079,0.1543188358302433,0.039452903456148866,0.03772036246602849,0.010532748705068,0.017482963522375224,0.0033523684961878604,0.024461305171926944,0.0040230358184815225,0.02220444040209292,0.003633835121325187,0.01421116049136054,0.006363389083996531,0.0011351798890742743,0.002199568093603843,0.0016015324511376105,0.0006204350554733643,0.0,0.0,0.0,0.0,0.023547130178115903,0.029780037883257206,0.03307262265262133,0.28384301796809774
0.051313906573242515,0.21796958627742224,0.02164878899964718,0.1519858997501824,0.03962746357319337,0.03648056533217374,0.010550928562394212,0.018262270135032305,0.0039831809585665805,0.02375223852455723,0.004275931457535926,0.023077301150321756,0.0038101835546925375,0.014184334843452547,0.006112218264553803,0.0011860146263211562,0.0017977510138981884,0.0016039421434800541,0.0006291485310351413,0.0,0.0,0.0,0.0,0.024244340029163612,0.029102124028064464,0.03290447365609435,0.2814974080149747
0.049269946334260684,0.21737059504193867,0.02144955711611823,0.1536922615498853,0.03943257871945064,0.0363816269109518,0.011141744068987498,0.0177063689426323,0.003478648135068942,0.024483433657231376,0.004824080846624528,0.022778009071034507,0.003942583005988451,0.013780874722622105,0.006077624335794359,0.0011615841280979238,0.001673068949253877,0.0017533741927437882,0.000853007417426111,0.0,0.0,0.0,0.0,0.02411318367649337,0.029549828439693608,0.034285758213368885,0.280800262524333
0.05172892612577692,0.21977890674608952,0.021045513666838093,0.15550323823282444,0.03841766711477268,0.036403787889181485,0.010801989888672144,0.01802244459214528,0.003730226086677917,0.02313371778120536,0.004652708717612264,0.02326204509190583,0.003642670129632863,0.014543944618007778,0.006378077618014198,0.0013415233799987452,0.0016987325685560027,0.0016381451982929163,0.0007146692199113713,0.0,0.0,0.0,0.0,0.02383648262257168,0.02838807178025248,0.03403100709305571,0.27730550383800434
0.051856491855999144,0.21598099131616305,0.021728570374542684,0.15305101584054898,0.040620447204481956,0.03700835081428133,0.01046159640145711,0.01722632966879074,0.0038078462947040226,0.022988261233094553,0.00386914597543008,0.022739635117085266,0.0035545244916242572,0.013966011265175386,0.006412584534361212,0.0013542236486350557,0.0018358452626345309,0.0015362195797832203,0.0009118158861342391,0.0,0.0,0.0,0.0,0.022971363889261968,0.02955551223578403,0.033173705195437796,0.2833895119145894
0.05089556988891123,0.21842740297120988,0.02081244808300089,0.15490790773054477,0.03881732178879664,0.0353514978506982,0.010377443417608597,0.017416780319661467,0.003398987446282443,0.024138383721162664,0.004361972404559697,0.023280683999317566,0.00356990270994193,0.013318064353462089,0.0066189109468697115,0.0013098808186218004,0.0018213996034767762,0.0017228552158776958,0.0008020106450793447,0.0,0.0,0.0,0.0,0.024001802727483323,0.02910399788049937,0.03267812702634314,0.28286664845059084
0.050954520252926384,0.21357672516747214,0.02115067654112777,0.1560024486088833,0.03844335595255602,0.03654957207092424,0.010582227256143061,0.017775289152112066,0.003562026661790664,0.024155293159256786,0.004710020130461819,0.022695040676336372,0.0033809194455074834,0.014405754948506716,0.006062898965282204,0.0013145847602050523,0.001654680618952846,0.0016563522354869971,0.0007864591576480205,0.0,0.0,0.0,0.0,0.023369488845534244,0.029509615072298878,0.03392088752903614,0.28378116279155086
0.05090813774824413,0.21808684215201923,0.021806272908498302,0.15598720927280127,0.03833438593733366,0.037724049074819084,0.010359875005795032,0.017047883005779287,0.003666301158468615,0.02389429764815068,0.004521663316001954,0.022132190365202597,0.003745859776424637,0.014205006256863082,0.00637234499915922,0.0013582095863769008,0.0017133043205592995,0.0015218926890168268,0.0007712361302051295,0.0,0.0,0.0,0.0,0.02300027929480844,0.028231836627640165,0.03349531004763401,0.2811156126781984
0.05124577220855557,0.2175468545340596,0.02149961944500904,0.1546458984023646,0.038605721603710494,0.03704428952167328,0.010339621595157857,0.017222530077469565,0.0037544179035075296,0.022678905798099447,0.0043325676822427595,0.02327117224598809,0.003863873067038398,0.014543178100604678,0.006184792434198912,0.001255134845681571,0.001611545303006336,0.0017186417561985557,0.0009409067820997285,0.0,0.0,0.0,0.0,0.02319314415777291,0.029126715879488126,0.03420203405726071,0.2811726625988122
0.04977157231140856,0.21636017500738683,0.02210186818630933,0.15613275511551508,0.03945491724535535,0.03723309829360137,0.010448168246087918,0.016955093369501913,0.003704550675926404,0.023905114838130286,0.0037673340484541155,0.022888150919951673,0.003927742851541878,0.014612663118642238,0.006237786252651773,0.0013452979479390028,0.0018038267376357313,0.001674570658937376,0.0008097533141653969,0.0,0.0,0.0,0.0,0.023622739933815546,0.028702311069941543,0.03356516201404094,0.2809753478430598
0.05122233708951601,0.21716682630989323,0.021307124491601836,0.1565267739058663,0.03939006951933821,0.036227740289971534,0.011236654526527827,0.01764550472021461,0.0034190551877381708,0.023678847261594756,0.004228152020437269,0.02357865068206121,0.0036860051809243766,0.014013973652478565,0.006137735825444611,0.0012840178778495003,0.0017844521977922509,0.0016242420300151441,0.0009170823639442445,0.0,0.0,0.0,0.0,0.023201112214944756,0.02832395277161178,0.0338087030507656,0.2795909868294682
0.05077926376910391,0.21654108411997458,0.02101663410027868,0.15253592131540356,0.03922410806375921,0.03672610621466948,0.011383328870020946,0.017226221323831427,0.003381829582325117,0.02345605861598985,0.004697676736296814,0.023380941045682238,0.0037788811715755294,0.014428680023591498,0.006458667442446232,0.001284363374859013,0.0020042532176140853,0.001815623569957,0.000791472949832541,0.0,0.0,0.0,0.0,0.023742890588825463,0.027760684747702512,0.03393111547136536,0.283654193684895
0.051695492877197366,0.21571965713012786,0.02056855074815806,0.1532836517633764,0.040166983943937626,0.036311137232867205,0.010288310897765846,0.01758012410008551,0.0035607162335953278,0.02345294538247371,0.004080058958395626,0.023678676550467365,0.003886517946030689,0.013988960954296682,0.0063289056273588395,0.0013062938877499177,0.001963600046649995,0.0016780085527063316,0.0009190549237034539,0.0,0.0,0.0,0.0,0.023853926982735557,0.028242196579019097,0.03435367823650388,0.28309255044479764
0.05077177349178188,0.2178138715401591,0.021204296675867644,0.15668712977400678,0.040231478928164616,0.03656567573019378,0.010592116401646078,0.01771943014391733,0.0035082035056559894,0.024594616426390253,0.005016385449061767,0.02321711877392666,0.00390219270967401,0.014083384797364864,0.006265091919100166,0.0012198371758241177,0.0017477453076856684,0.0017716682763707354,0.0007962899423352548,0.0,0.0,0.0,0.0,0.024096750917005687,0.028077313397615804,0.03366411157967041,0.27645351713658145
0.050482833572182695,0.21573006708989384,0.021155087156799656,0.1543735372154005,0.0406606196733618,0.03581259921620542,0.010308297325506876,0.01737862926314772,0.003664411269905623,0.023245469617276197,0.0046751983381721155,0.02356700777815892,0.0035487063631968697,0.014090471880538436,0.006207624981837278,0.001313711551907859,0.002136327064539552,0.001606019809834244,0.0007924366520950906,0.0,0.0,0.0,0.0,0.024299911728412924,0.029252158364156938,0.03476202928417734,0.2809368448032921
