Number of Parallel Issues,Number of Prior Comments,Is Cross Projects,Number of Similar Failures,Is Incorporates,Is Reference,Is Duplicate,Is Regression,Is Blocker,Is Container,Is dependent,Is Supercedes,Is Required,Is Cloners,Is Blocked,Is Problem/Incident,Is Dependent,Is Child-Issue,Is Dependency,Is Parent Feature,Has Config Files,Has Source Code,CI Latency
0.28809317827744574,0.11529113229758195,0.0,0.11833384914462645,0.0,0.028834830848333153,0.0030400905065276615,0.0004340739319576209,0.007316154139424058,0.004705324337329822,0.009747856481468456,0.0,0.0005370251883515656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02405681286906815,0.03686774360887739,0.362741928369008
0.28805770496681343,0.11509664326713198,0.0,0.11937304859227167,0.0,0.02903535073120364,0.0030618259888551733,0.0004395846721894565,0.008575008540854459,0.004596325982638388,0.009885356412925511,0.0,0.0006807952900548946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02544751223968113,0.03554622989349685,0.3602046134218834
0.29125422906612963,0.11510958579968089,0.0,0.12075869750805698,0.0,0.02977055270811236,0.003201189208720724,0.00040307103892347595,0.00804990190481949,0.005040334051158064,0.009760451165336512,0.0,0.0005698157010433798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024559224749462174,0.03489412865226956,0.3566288184462867
0.2865642243313564,0.11511947827687234,0.0,0.1189915472290968,0.0,0.02896480559470762,0.0030917469215500535,0.00038568250966421744,0.00815410450892398,0.004619659914039891,0.009634075660503975,0.0,0.0006896504335652446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024685091509264907,0.037655657803204054,0.36144427530725054
0.2890862591756041,0.11628688298377288,0.0,0.11656775309035412,0.0,0.028759350812484347,0.0030927182682862694,0.00043277560852215204,0.008289622660662382,0.004886698119925604,0.009624501699910654,0.0,0.0006082204234574398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024516812124482444,0.03680380275864015,0.36104460227389745
0.2899752890073515,0.11649668947318378,0.0,0.11797829102037076,0.0,0.028483607852898087,0.002955964819489632,0.00042519062256059155,0.008402802567824,0.0043469643033660545,0.009199641717422585,0.0,0.0007407148982297566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025112540249914918,0.037193565938459294,0.358688737528929
0.2889161844289644,0.11225802348854941,0.0,0.1215920467755908,0.0,0.02924137660787428,0.0032638771674788534,0.00041122264911029935,0.008290775279890108,0.004309756368074872,0.009616849736636212,0.0,0.0005597716011034803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024362622874628034,0.03597796966260824,0.36119952335949107
0.2911502920043607,0.1149609995195029,0.0,0.11909454890504487,0.0,0.028402978159227755,0.003086811623370403,0.00045305774581698145,0.008414572750614475,0.004698094416021964,0.009493602910426448,0.0,0.00046388439770539197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02571487050105494,0.03445269711953585,0.3596135899473173
0.28707357449380605,0.11876353387652283,0.0,0.1156431405561282,0.0,0.029045637938763635,0.0032418474002117266,0.00043045388913831703,0.008681054964084877,0.0047459277966387815,0.009790070665219978,0.0,0.0005786204269732616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024557012880012698,0.03575394140564769,0.361695183706852
0.29095500482715203,0.1118893014060461,0.0,0.11858991125512301,0.0,0.029452309148741373,0.0030798348962646697,0.000392590673129657,0.008173574566595638,0.004900407388092258,0.008997901145242657,0.0,0.0006431454374787625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025383598590461687,0.035682172745888495,0.3618602479197836
0.29089207194776334,0.11499120910649155,0.0,0.11868026728416496,0.0,0.028820585108917947,0.003434799693578951,0.00037794022511266555,0.009323409270714646,0.004579303993041568,0.009780062932760424,0.0,0.0007891641126467474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024343780849210857,0.03508427045547165,0.3589031350201247
0.2907582083736749,0.11438360502460296,0.0,0.1205145091549632,0.0,0.029312809306316967,0.0030052311223449134,0.00038811223225097694,0.007569145789900508,0.004764327142285302,0.009257343731209022,0.0,0.0006965294014237639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02473762077162797,0.03795158648578978,0.3566609714636097
0.2903073458892307,0.11489381275396623,0.0,0.11694930928915499,0.0,0.028900468583949835,0.0026818304571136135,0.00042113332139238885,0.008350472464258374,0.004161713711761695,0.009521701512279698,0.0,0.0006685910584722607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243523246655011,0.03727139014156239,0.36151990615135665
0.28651641858152704,0.11449500225078697,0.0,0.11707609712495577,0.0,0.02910508266757072,0.003101343469794293,0.00039738180380757636,0.007057032435330163,0.0046553836544738275,0.009691775954648924,0.0,0.0006654082782692647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024638574777123765,0.03751371707005099,0.36508678193166066
0.2844949506164967,0.11492690206557495,0.0,0.11949722536682106,0.0,0.030293728094946754,0.0029462432339111724,0.00043486485709296065,0.00815564579499866,0.004620649606028887,0.010082240520725675,0.0,0.0007520819848935823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531543770723955,0.036397400175633414,0.36208262997563667
