project_name,comment_id,issue_id,label,deletions,insertions,files,num_parrel_issues,num_prior_comments,if_cross_project,num_parrel_commits,num_of_developers,commit_num,type_id,priority_id,is_share_same_emsg,is_share_similar_emsg,num_of_sf_comments,share_same_emsg,is_Incorporates,is_Duplicate,is_Reference,is_Blocker,is_Cloners,is_Child-Issue,is_dependent,is_Problem/Incident,is_Regression,is_Container,is_Dependent,is_Supercedes,is_Required,is_Parent Feature,is_Blocked,is_Dependency,is_Completes,is_Testing,is_Issue split,time,day,Time_difference,comment_created_at,created,has_config_files,has_source_code,lines_of_source_code_added,lines_of_source_code_deleted,lines_of_source_code_modified,num_of_modified_source_code_files,lines_of_config_file_added,lines_of_config_file_deleted,lines_of_config_file_modified,num_of_modified_config_files,has_contains_code_patch,lines_of_Test_classes_added,lines_of_Test_classes_deleted,lines_of_Test_classes_modified,lines_of_Test_files,has_contain_Test_files
HDDS,16693471.0,852,0,0.0,0.0,0.0,0,2,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542703445,17855.36394675926,0.0076273148115433,Tue 20 Nov 2018 16:44:05 +0000,Mon 19 Nov 2018 12:12:39 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16693728.0,804,0,0.0,0.0,0.0,0,2,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542714999,17855.49767361111,0.0113425925919727,Tue 20 Nov 2018 19:56:39 +0000,Mon 5 Nov 2018 16:30:17 +0000,0.0,1.0,523.0,344.0,867.0,4.0,0.0,0.0,0.0,0.0,1.0,310.0,21.0,331.0,3.0,1.0
HDDS,16693809.0,284,0,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542720945,17855.566493055554,0.0567013888867222,Tue 20 Nov 2018 21:35:45 +0000,Mon 23 Jul 2018 17:17:36 +0000,0.0,1.0,384.0,55.0,439.0,12.0,0.0,0.0,0.0,0.0,1.0,140.0,42.0,182.0,6.0,1.0
HDDS,16693811.0,9,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542721180,17855.569212962964,0.0027199074102099,Tue 20 Nov 2018 21:39:40 +0000,Fri 27 Apr 2018 17:57:47 +0000,0.0,1.0,308.0,38.0,346.0,21.0,0.0,0.0,0.0,0.0,1.0,210.0,6.0,216.0,4.0,1.0
HDDS,16693925.0,791,0,0.0,0.0,0.0,0,6,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542730107,17855.67253472222,0.0238773148121254,Wed 21 Nov 2018 00:08:27 +0000,Fri 2 Nov 2018 10:15:37 +0000,0.0,1.0,197.0,6.0,203.0,7.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,45.0,1.0,1.0
HDDS,16693977.0,816,0,0.0,0.0,0.0,0,13,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542734351,17855.72165509259,0.0276504629619012,Wed 21 Nov 2018 01:19:11 +0000,Wed 7 Nov 2018 19:01:50 +0000,1.0,1.0,289.0,77.0,366.0,11.0,9.0,0.0,9.0,1.0,1.0,102.0,17.0,119.0,3.0,1.0
HDDS,16694117.0,816,0,0.0,0.0,0.0,0,13,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542737808,17855.76166666667,0.0400115740776527,Wed 21 Nov 2018 02:16:48 +0000,Wed 7 Nov 2018 19:01:50 +0000,1.0,1.0,288.0,78.0,366.0,11.0,9.0,0.0,9.0,1.0,1.0,102.0,17.0,119.0,3.0,1.0
HDDS,16694122.0,816,0,0.0,0.0,0.0,0,13,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542738164,17855.765787037035,0.0041203703658538,Wed 21 Nov 2018 02:22:44 +0000,Wed 7 Nov 2018 19:01:50 +0000,1.0,1.0,285.0,77.0,362.0,11.0,9.0,0.0,9.0,1.0,1.0,102.0,17.0,119.0,3.0,1.0
HDDS,16694130.0,9,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542739081,17855.77640046296,0.008437499996944,Wed 21 Nov 2018 02:38:01 +0000,Fri 27 Apr 2018 17:57:47 +0000,0.0,1.0,308.0,38.0,346.0,21.0,0.0,0.0,0.0,0.0,1.0,210.0,6.0,216.0,4.0,1.0
HDDS,16694193.0,814,0,0.0,0.0,0.0,0,2,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542744271,17855.836469907408,0.0522337962975143,Wed 21 Nov 2018 04:04:31 +0000,Tue 6 Nov 2018 18:53:41 +0000,0.0,1.0,0.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16694206.0,816,0,0.0,0.0,0.0,0,13,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542745132,17855.846435185184,0.0099652777753362,Wed 21 Nov 2018 04:18:52 +0000,Wed 7 Nov 2018 19:01:50 +0000,1.0,1.0,288.0,78.0,366.0,11.0,9.0,0.0,9.0,1.0,1.0,102.0,17.0,119.0,3.0,1.0
HDDS,16694253.0,860,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542749075,17855.89207175926,0.0191666666651144,Wed 21 Nov 2018 05:24:35 +0000,Wed 21 Nov 2018 04:24:35 +0000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16694314.0,814,0,0.0,0.0,0.0,0,2,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542755209,17855.96306712963,0.0355671296274522,Wed 21 Nov 2018 07:06:49 +0000,Tue 6 Nov 2018 18:53:41 +0000,0.0,1.0,0.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16694460.0,816,0,0.0,0.0,0.0,0,13,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542763686,17856.061180555556,0.042094907410501,Wed 21 Nov 2018 09:28:06 +0000,Wed 7 Nov 2018 19:01:50 +0000,1.0,1.0,288.0,78.0,366.0,11.0,9.0,0.0,9.0,1.0,1.0,102.0,17.0,119.0,3.0,1.0
HDDS,16694599.0,853,0,0.0,0.0,0.0,0,4,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542772534,17856.163587962965,0.0773726851875835,Wed 21 Nov 2018 11:55:34 +0000,Mon 19 Nov 2018 13:49:05 +0000,0.0,1.0,19.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,140.0,72.0,212.0,1.0,1.0
HDDS,16694658.0,795,0,0.0,0.0,0.0,0,3,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542775039,17856.192581018517,0.0289930555518367,Wed 21 Nov 2018 12:37:19 +0000,Fri 2 Nov 2018 12:48:17 +0000,0.0,1.0,139.0,93.0,232.0,9.0,0.0,0.0,0.0,0.0,1.0,30.0,16.0,46.0,1.0,1.0
HDDS,16694676.0,748,0,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542776496,17856.209444444445,0.0168634259280224,Wed 21 Nov 2018 13:01:36 +0000,Mon 29 Oct 2018 10:29:39 +0000,0.0,1.0,417.0,175.0,592.0,18.0,0.0,0.0,0.0,0.0,1.0,224.0,34.0,258.0,5.0,1.0
HDDS,16694955.0,791,0,0.0,0.0,0.0,0,6,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542791225,17856.37991898148,0.00020833333474,Wed 21 Nov 2018 17:07:05 +0000,Fri 2 Nov 2018 10:15:37 +0000,0.0,1.0,197.0,6.0,203.0,7.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,45.0,1.0,1.0
HDDS,16695008.0,865,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542803673,17856.523993055554,0.0038888888884685,Wed 21 Nov 2018 20:34:33 +0300,Wed 21 Nov 2018 19:30:18 +0300,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16695133.0,861,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542798280,17856.461574074074,0.0052662037051049,Wed 21 Nov 2018 19:04:40 +0000,Wed 21 Nov 2018 04:48:00 +0000,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0
HDDS,16695262.0,696,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542806271,17856.5540625,0.0020949074059899,Wed 21 Nov 2018 21:17:51 +0000,Thu 18 Oct 2018 18:30:35 +0000,0.0,1.0,506.0,51.0,557.0,16.0,0.0,0.0,0.0,0.0,1.0,241.0,26.0,267.0,7.0,1.0
HDDS,16695309.0,868,0,0.0,0.0,0.0,0,4,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542810064,17856.597962962962,0.008263888888905,Wed 21 Nov 2018 22:21:04 +0000,Wed 21 Nov 2018 19:30:39 +0000,0.0,1.0,232.0,26.0,258.0,6.0,0.0,0.0,0.0,0.0,1.0,719.0,133.0,852.0,3.0,1.0
HDDS,16695339.0,804,0,0.0,0.0,0.0,0,2,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542812461,17856.62570601852,0.0277430555579485,Wed 21 Nov 2018 23:01:01 +0000,Mon 5 Nov 2018 16:30:17 +0000,0.0,1.0,523.0,344.0,867.0,4.0,0.0,0.0,0.0,0.0,1.0,313.0,21.0,334.0,3.0,1.0
HDDS,16695404.0,696,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542816395,17856.671238425926,0.0455324074064265,Thu 22 Nov 2018 00:06:35 +0000,Thu 18 Oct 2018 18:30:35 +0000,0.0,1.0,506.0,51.0,557.0,17.0,0.0,0.0,0.0,0.0,1.0,249.0,34.0,283.0,7.0,1.0
HDDS,16695656.0,866,0,0.0,0.0,0.0,0,5,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542857534,17857.14738425926,0.0037268518535711,Thu 22 Nov 2018 11:32:14 +0300,Wed 21 Nov 2018 20:54:12 +0300,1.0,1.0,27.0,17.0,44.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0
HDDS,16695685.0,866,0,0.0,0.0,0.0,0,5,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542859208,17857.16675925926,0.0044212962966412,Thu 22 Nov 2018 12:00:08 +0300,Wed 21 Nov 2018 20:54:12 +0300,1.0,1.0,43.0,35.0,78.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0
HDDS,16695817.0,820,0,0.0,0.0,0.0,0,2,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542858826,17857.162337962964,0.0022337962946039,Thu 22 Nov 2018 11:53:46 +0000,Thu 8 Nov 2018 08:37:02 +0000,0.0,1.0,88.0,11.0,99.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,19.0,2.0,1.0
HDDS,16695836.0,850,0,0.0,0.0,0.0,0,5,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542860278,17857.17914351852,0.005717592590372,Thu 22 Nov 2018 12:17:58 +0000,Mon 19 Nov 2018 09:46:04 +0000,1.0,1.0,78.0,45.0,123.0,4.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16695865.0,642,0,0.0,0.0,0.0,0,9,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542861899,17857.19790509259,0.018761574072414,Thu 22 Nov 2018 12:44:59 +0000,Fri 12 Oct 2018 16:44:09 +0000,0.0,1.0,86.0,5.0,91.0,3.0,0.0,0.0,0.0,0.0,1.0,64.0,8.0,72.0,1.0,1.0
HDDS,16696692.0,850,0,0.0,0.0,0.0,0,5,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542944367,17858.15239583333,0.0354513888887595,Fri 23 Nov 2018 11:39:27 +0000,Mon 19 Nov 2018 09:46:04 +0000,1.0,1.0,72.0,42.0,114.0,4.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16697444.0,870,0,0.0,0.0,0.0,0,3,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542971125,17858.462094907405,0.1167592592573782,Fri 23 Nov 2018 19:05:25 +0000,Thu 22 Nov 2018 13:23:49 +0000,0.0,1.0,108.0,79.0,187.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,10.0,24.0,2.0,1.0
HDDS,16697522.0,850,0,0.0,0.0,0.0,0,5,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542979662,17858.56090277778,0.0805324074099189,Fri 23 Nov 2018 21:27:42 +0000,Mon 19 Nov 2018 09:46:04 +0000,1.0,1.0,102.0,57.0,159.0,7.0,8.0,0.0,8.0,1.0,1.0,8.0,8.0,16.0,2.0,1.0
HDDS,16698348.0,804,0,0.0,0.0,0.0,0,2,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543157581,17860.62015046296,0.0479513888858491,Sun 25 Nov 2018 22:53:01 +0000,Mon 5 Nov 2018 16:30:17 +0000,0.0,1.0,514.0,335.0,849.0,4.0,0.0,0.0,0.0,0.0,1.0,314.0,20.0,334.0,3.0,1.0
HDDS,16698798.0,868,0,0.0,0.0,0.0,0,4,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543201990,17861.13414351852,0.0440625000010186,Mon 26 Nov 2018 11:13:10 +0000,Wed 21 Nov 2018 19:30:39 +0000,0.0,1.0,244.0,47.0,291.0,6.0,0.0,0.0,0.0,0.0,1.0,725.0,133.0,858.0,3.0,1.0
HDDS,16699393.0,872,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543227553,17861.430011574073,0.0101851851868559,Mon 26 Nov 2018 18:19:13 +0000,Mon 26 Nov 2018 17:00:42 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16699545.0,873,1,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543235501,17861.522002314814,0.0008333333316841,Mon 26 Nov 2018 20:31:41 +0000,Mon 26 Nov 2018 19:29:42 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,13.0,1.0,1.0
HDDS,16699767.0,539,0,0.0,0.0,0.0,0,7,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543250988,17861.701250000002,0.0007754629659757,Tue 27 Nov 2018 00:49:48 +0000,Sat 22 Sep 2018 01:01:51 +0000,0.0,1.0,46.0,37.0,83.0,2.0,0.0,0.0,0.0,0.0,1.0,185.0,1.0,186.0,2.0,1.0
HDDS,16699845.0,696,1,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543257791,17861.779988425926,0.0067939814834971,Tue 27 Nov 2018 02:43:11 +0000,Thu 18 Oct 2018 18:30:35 +0000,0.0,1.0,503.0,48.0,551.0,17.0,0.0,0.0,0.0,0.0,1.0,250.0,35.0,285.0,7.0,1.0
HDDS,16699900.0,539,0,0.0,0.0,0.0,0,7,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543262527,17861.83480324074,0.0548148148154723,Tue 27 Nov 2018 04:02:07 +0000,Sat 22 Sep 2018 01:01:51 +0000,0.0,1.0,46.0,37.0,83.0,2.0,0.0,0.0,0.0,0.0,1.0,185.0,1.0,186.0,2.0,1.0
HDDS,16700443.0,872,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543297751,17862.242488425927,0.0039699074077361,Tue 27 Nov 2018 13:49:11 +0000,Mon 26 Nov 2018 17:00:42 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16700522.0,872,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543301021,17862.28033564815,0.0119791666656965,Tue 27 Nov 2018 14:43:41 +0000,Mon 26 Nov 2018 17:00:42 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16700676.0,748,0,0.0,0.0,0.0,0,6,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543307445,17862.3546875,0.0484259259246755,Tue 27 Nov 2018 16:30:45 +0000,Mon 29 Oct 2018 10:29:39 +0000,0.0,1.0,286.0,86.0,372.0,13.0,0.0,0.0,0.0,0.0,1.0,194.0,18.0,212.0,5.0,1.0
HDDS,16700972.0,804,0,0.0,0.0,0.0,0,2,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543321566,17862.518125,0.075370370366727,Tue 27 Nov 2018 20:26:06 +0000,Mon 5 Nov 2018 16:30:17 +0000,0.0,1.0,530.0,337.0,867.0,5.0,0.0,0.0,0.0,0.0,1.0,314.0,20.0,334.0,3.0,1.0
HDDS,16701030.0,876,1,0.0,0.0,0.0,4,4,0,0,4,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543323676,17862.542546296296,0.0244212962970777,Tue 27 Nov 2018 21:01:16 +0000,Tue 27 Nov 2018 19:48:46 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16701144.0,696,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543330767,17862.624618055557,0.0087037037046684,Tue 27 Nov 2018 22:59:27 +0000,Thu 18 Oct 2018 18:30:35 +0000,0.0,1.0,499.0,49.0,548.0,15.0,0.0,0.0,0.0,0.0,1.0,251.0,35.0,286.0,7.0,1.0
HDDS,16701166.0,877,0,0.0,0.0,0.0,0,5,0,0,0,0.0,6,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543332643,17862.646331018517,0.0147800925915362,Tue 27 Nov 2018 23:30:43 +0000,Tue 27 Nov 2018 21:58:40 +0000,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
HDDS,16701188.0,539,0,0.0,0.0,0.0,0,7,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543334280,17862.665277777778,0.0189467592608707,Tue 27 Nov 2018 23:58:00 +0000,Sat 22 Sep 2018 01:01:51 +0000,0.0,1.0,46.0,37.0,83.0,2.0,0.0,0.0,0.0,0.0,1.0,185.0,1.0,186.0,2.0,1.0
HDDS,16701356.0,858,0,0.0,0.0,0.0,0,5,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1543346553,17862.80732638889,0.047361111111968,Wed 28 Nov 2018 03:22:33 +0000,Tue 20 Nov 2018 23:30:39 +0000,0.0,1.0,259.0,6.0,265.0,4.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,50.0,2.0,1.0
HDDS,16701420.0,642,0,0.0,0.0,0.0,0,9,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543355615,17862.912210648148,0.0043634259272948,Wed 28 Nov 2018 05:53:35 +0000,Fri 12 Oct 2018 16:44:09 +0000,1.0,1.0,94.0,5.0,99.0,4.0,8.0,0.0,8.0,1.0,1.0,61.0,8.0,69.0,1.0,1.0
HDDS,16701461.0,642,0,0.0,0.0,0.0,0,9,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543359145,17862.95306712963,0.0200462962966412,Wed 28 Nov 2018 06:52:25 +0000,Fri 12 Oct 2018 16:44:09 +0000,1.0,1.0,86.0,5.0,91.0,4.0,8.0,0.0,8.0,1.0,1.0,61.0,8.0,69.0,1.0,1.0
HDDS,16702070.0,539,0,0.0,0.0,0.0,0,7,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543392598,17863.34025462963,0.057615740741312,Wed 28 Nov 2018 16:09:58 +0000,Sat 22 Sep 2018 01:01:51 +0000,0.0,1.0,46.0,37.0,83.0,2.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,65.0,2.0,1.0
