pr_number,pr_url,build_id,build_name,build_url,commit_sha,build_started_at,build_completed_at,pr_created_at,pr_author,has_unrelated_discussion,num_associated_comments,num_parallel_issues,num_prior_comments,ci_latency_days,has_code_patch,is_shared_same_emsg,num_similar_failures,has_config_files,config_files_count,config_lines_added,config_lines_deleted,config_lines_modified,has_source_code,source_code_files_count,source_code_lines_added,source_code_lines_deleted,source_code_lines_modified,label,label_reason
44774,https://github.com/keycloak/keycloak/pull/44774,57537258101,Forms IT (firefox),https://github.com/keycloak/keycloak/actions/runs/20060728583/job/57537258101,75749816c520a59a7b1f011d878991d22f39e504,2025-12-09T10:51:42Z,2025-12-09T11:26:58Z,2025-12-09T10:46:10Z,stianst,False,0,10,0,0.0038425925925925,False,False,0,False,0,0,0,0,True,6,36,2,38,N,No clear unrelated indicator
43305,https://github.com/keycloak/keycloak/pull/43305,53959970851,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/18902647812/job/53959970851,8b6276aa910e165ad64d80361fec15ff0a8a8474,2025-10-29T10:24:49Z,2025-10-29T10:24:55Z,2025-10-08T15:44:53Z,jfdenise,False,0,17,0,20.77773148148148,False,False,0,True,4,9,1,10,False,0,0,0,0,Q,High CI latency (20.8 days)
44653,https://github.com/keycloak/keycloak/pull/44653,57098809825,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57098809825,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T04:05:33Z,2025-12-04T04:05:41Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.035625,False,False,0,True,9,865,1191,2056,False,0,0,0,0,N,No clear unrelated indicator
43950,https://github.com/keycloak/keycloak/pull/43950,58433069288,Test local apiserver,https://github.com/keycloak/keycloak/actions/runs/20338945013/job/58433069288,9be27defd7777af516cbce7e1c2fcd17f2e1589c,2025-12-18T13:46:54Z,2025-12-18T13:53:39Z,2025-11-04T23:28:36Z,thomasdarimont,False,0,22,2,43.596041666666665,True,True,28,False,0,0,0,0,True,18,141,136,277,Q,Shared error with 28 similar failure(s)
44874,https://github.com/keycloak/keycloak/pull/44874,58090862874,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20235335432/job/58090862874,dc78fbe8cf9c35301214eeeaee83cff245ce6faf,2025-12-15T14:37:04Z,2025-12-15T14:37:11Z,2025-12-12T10:36:27Z,forkimenjeckayang,False,0,10,0,3.1670949074074075,False,False,0,False,0,0,0,0,True,2,60,55,115,N,No clear unrelated indicator
43702,https://github.com/keycloak/keycloak/pull/43702,55705848085,FIPS IT (non-strict),https://github.com/keycloak/keycloak/actions/runs/19467343579/job/55705848085,e39b61353b7798edecbfe6a9d51a7874041afe0d,2025-11-18T13:14:45Z,2025-11-18T13:17:40Z,2025-10-24T18:16:34Z,thomasdarimont,False,0,11,2,24.7904050925926,True,False,0,False,0,0,0,0,True,4,31,8,39,Q,High CI latency (24.8 days)
34052,https://github.com/keycloak/keycloak/pull/34052,54175744813,Volatile Sessions IT,https://github.com/keycloak/keycloak/actions/runs/18969998608/job/54175744813,33f4b9c2351797bcb5e76e70975921449d915896,2025-10-31T10:43:02Z,2025-10-31T10:48:23Z,2024-10-17T14:10:28Z,mabartos,False,0,6,0,378.8559490740741,False,True,9,True,3,8,4,12,True,3,6,0,6,Q,Shared error with 9 similar failure(s)
12891,https://github.com/keycloak/keycloak/pull/12891,54496696543,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19074185104/job/54496696543,11c733371e4d3ff20bb1bd4fd9b45b3591eaf070,2025-11-04T17:29:46Z,2025-11-04T17:29:53Z,2022-07-04T10:36:26Z,cgeorgilakis,False,0,11,16,1219.287037037037,False,False,0,False,0,0,0,0,True,1,1,0,1,Q,High CI latency (1219.3 days)
43842,https://github.com/keycloak/keycloak/pull/43842,54075081447,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/18939604216/job/54075081447,e6b473f6edad52e567780ea7b4054b37fdae9307,2025-10-30T11:52:17Z,2025-10-30T11:52:24Z,2025-10-30T11:48:17Z,mabartos,False,0,21,0,0.0027777777777777,False,False,0,True,3,12,9,21,False,0,0,0,0,Q,"Retry succeeded (same commit, no new code)"
44897,https://github.com/keycloak/keycloak/pull/44897,58630449874,Store IT (postgres),https://github.com/keycloak/keycloak/actions/runs/20403770439/job/58630449874,a1d5b4bf17045f17bf1a142284c1d1f5550e9082,2025-12-21T03:15:09Z,2025-12-21T03:15:47Z,2025-12-14T03:03:04Z,dependabot[bot],False,0,2,0,7.008391203703703,False,False,0,True,15,105,105,210,False,0,0,0,0,Q,High CI latency (7.0 days)
43109,https://github.com/keycloak/keycloak/pull/43109,51674072795,External links check,https://github.com/keycloak/keycloak/actions/runs/18155404126/job/51674072795,356fe222d6834ee175195af168c70a4eb9fed473,2025-10-01T07:55:54Z,2025-10-01T07:57:41Z,2025-10-01T07:54:26Z,ahus1,False,0,20,0,0.0010185185185185,False,True,1,False,0,0,0,0,False,0,0,0,0,Q,Infrastructure job: External links check
42858,https://github.com/keycloak/keycloak/pull/42858,52512612739,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/18428342549/job/52512612739,d27440cd4a57e79ba975e2df10881e90047b596e,2025-10-11T10:47:34Z,2025-10-11T10:47:40Z,2025-09-23T08:36:12Z,forkimenjeckayang,False,2,1,23,18.09122685185185,True,False,0,True,25,611,502,1113,True,17,231,55,286,Q,"Retry succeeded (same commit, no new code)"
45016,https://github.com/keycloak/keycloak/pull/45016,58512703614,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/20363183755/job/58512703614,9c2791e3c97fc3c22f146f28248f93cf97467de8,2025-12-19T07:39:22Z,2025-12-19T08:20:42Z,2025-12-18T21:25:59Z,ahus1,False,2,14,12,0.4259606481481481,False,True,45,False,0,0,0,0,True,1,2,1,3,Q,Shared error with 45 similar failure(s)
43881,https://github.com/keycloak/keycloak/pull/43881,54395110002,label,https://github.com/keycloak/keycloak/actions/runs/19046258561/job/54395110002,de43eeb0bc0916bf97d97bd3253b2d05bd1b3eb0,2025-11-03T19:07:28Z,2025-11-03T19:07:41Z,2025-10-31T17:03:08Z,ahus1,False,0,12,0,3.0863425925925925,False,False,0,True,2,62,0,62,True,2,12,6,18,N,No clear unrelated indicator
45055,https://github.com/keycloak/keycloak/pull/45055,58661955630,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20414669897/job/58661955630,a7da8a409eec27ba44a2412bf7c5530fb466bae0,2025-12-21T22:45:59Z,2025-12-21T22:46:07Z,2025-12-21T19:23:46Z,stephaneberle9,False,0,2,0,0.1404282407407407,False,False,0,False,0,0,0,0,True,3,62,4,66,N,No clear unrelated indicator
40767,https://github.com/keycloak/keycloak/pull/40767,56798355310,CodeQL Java,https://github.com/keycloak/keycloak/actions/runs/19825683012/job/56798355310,ee99112b114f3077635e4876cb7c66c060d1d79d,2025-12-01T14:15:10Z,2025-12-01T14:24:10Z,2025-06-27T18:54:06Z,twobiers,False,2,6,9,156.8062962962963,False,True,40,True,21,345,47,392,True,273,3492,1676,5168,Q,Infrastructure job: CodeQL Java
45012,https://github.com/keycloak/keycloak/pull/45012,58511473759,label,https://github.com/keycloak/keycloak/actions/runs/20362866256/job/58511473759,d31e5ddd9c080e8a5e97fa2dcdc6cc1765f6470b,2025-12-19T07:18:17Z,2025-12-19T07:18:22Z,2025-12-18T16:24:06Z,vaceksimon,False,0,14,0,0.6209606481481481,False,False,0,True,1,36,32,68,True,3,34,8,42,N,No clear unrelated indicator
43846,https://github.com/keycloak/keycloak/pull/43846,54488824013,Store IT (tidb),https://github.com/keycloak/keycloak/actions/runs/19075014148/job/54488824013,4a3b8d31ba825eeb41dd487036776bd52a445606,2025-11-04T16:14:11Z,2025-11-04T17:00:59Z,2025-10-30T12:20:45Z,SebastEnn,False,0,11,0,5.162106481481482,False,True,33,False,0,0,0,0,True,2,138,0,138,Q,Shared error with 33 similar failure(s)
40586,https://github.com/keycloak/keycloak/pull/40586,54966964351,Build,https://github.com/keycloak/keycloak/actions/runs/19230269589/job/54966964351,bbd59077a7c5aaa24e72b51e61026ecdd12f63fd,2025-11-10T11:37:07Z,2025-11-10T11:38:21Z,2025-06-18T10:33:06Z,SferaDev,False,1,22,3,145.04445601851853,False,False,0,True,3,175,0,175,True,40,5606,2,5608,Q,High CI latency (145.0 days)
43846,https://github.com/keycloak/keycloak/pull/43846,54488824161,Base IT (new),https://github.com/keycloak/keycloak/actions/runs/19075014148/job/54488824161,4a3b8d31ba825eeb41dd487036776bd52a445606,2025-11-04T16:14:10Z,2025-11-04T16:45:30Z,2025-10-30T12:20:45Z,SebastEnn,False,0,11,0,5.162094907407408,False,True,30,False,0,0,0,0,True,2,138,0,138,Q,Shared error with 30 similar failure(s)
43652,https://github.com/keycloak/keycloak/pull/43652,53381360615,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/18717670598/job/53381360615,dc6d59ab1130a38b026e11ed942cd3c2b2be90d5,2025-10-22T13:25:50Z,2025-10-22T13:25:58Z,2025-10-22T13:23:55Z,stianst,False,0,9,0,0.0013310185185185,False,False,0,True,1,1,1,2,True,9,264,103,367,N,No clear unrelated indicator
44382,https://github.com/keycloak/keycloak/pull/44382,56041912382,Test local apiserver,https://github.com/keycloak/keycloak/actions/runs/19570161158/job/56041912382,f71dfae0bc1c35ea4d6db0a1d2a56d4b2c3f9695,2025-11-21T12:19:17Z,2025-11-21T12:25:44Z,2025-11-21T12:05:17Z,Foorcee,False,0,15,0,0.0097222222222222,False,True,23,False,0,0,0,0,True,8,302,3,305,Q,Shared error with 23 similar failure(s)
44664,https://github.com/keycloak/keycloak/pull/44664,58124615371,Build,https://github.com/keycloak/keycloak/actions/runs/19923933079/job/58124615371,7c88b41bd40bf01ee045bd1323c059f92e16cb57,2025-12-15T19:56:13Z,2025-12-15T20:01:17Z,2025-12-04T09:21:27Z,kvfi,False,0,10,0,11.440810185185184,False,False,0,False,0,0,0,0,True,3,113,2,115,Q,High CI latency (11.4 days)
44509,https://github.com/keycloak/keycloak/pull/44509,56504267891,External links check,https://github.com/keycloak/keycloak/actions/runs/19721303632/job/56504267891,bc32b7be4eaaeffdb5d8a4e0834c0dd1ff1123c8,2025-11-27T00:28:29Z,2025-11-27T00:31:28Z,2025-11-26T22:53:23Z,andymunro,False,1,14,0,0.0660416666666666,False,True,45,True,2,37,1,38,True,5,21,13,34,Q,Infrastructure job: External links check
44411,https://github.com/keycloak/keycloak/pull/44411,56326545982,Status Check - CodeQL,https://github.com/keycloak/keycloak/actions/runs/19659765976/job/56326545982,cebb3fc2cca43888e0227a5f2d265ed2d005b9cb,2025-11-25T10:55:06Z,2025-11-25T10:55:15Z,2025-11-24T05:21:13Z,AlphaChen,False,2,17,5,1.231863425925926,True,False,0,False,0,0,0,0,True,2,3,3,6,Q,"Retry succeeded (same commit, no new code)"
43184,https://github.com/keycloak/keycloak/pull/43184,52057603766,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/18282843512/job/52057603766,d26266554002063693a3ae7924e782a0eeee2fd9,2025-10-06T14:53:55Z,2025-10-06T14:54:04Z,2025-10-03T08:15:55Z,lhanusov,False,1,12,1,3.276388888888889,True,False,0,False,0,0,0,0,True,1,5,1,6,N,No clear unrelated indicator
44897,https://github.com/keycloak/keycloak/pull/44897,58630445876,Test OLM installation,https://github.com/keycloak/keycloak/actions/runs/20403770444/job/58630445876,a1d5b4bf17045f17bf1a142284c1d1f5550e9082,2025-12-21T03:14:59Z,2025-12-21T03:17:54Z,2025-12-14T03:03:04Z,dependabot[bot],False,0,2,0,7.008275462962963,False,False,0,True,15,105,105,210,False,0,0,0,0,Q,CI runner error
44409,https://github.com/keycloak/keycloak/pull/44409,57574993474,Store IT (tidb),https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57574993474,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:58:05Z,2025-12-09T16:58:36Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.58017361111111,True,False,0,True,15,83,83,166,False,0,0,0,0,Q,High CI latency (16.6 days)
43608,https://github.com/keycloak/keycloak/pull/43608,53180723319,External links check,https://github.com/keycloak/keycloak/actions/runs/18654663211/job/53180723319,588bce2a3f2ca8ddf81edac9ad0ee6f8209d0b6a,2025-10-20T14:07:56Z,2025-10-20T14:09:59Z,2025-10-20T14:07:34Z,shawkins,False,0,9,0,0.0002546296296296,False,True,11,False,0,0,0,0,False,0,0,0,0,Q,Infrastructure job: External links check
44185,https://github.com/keycloak/keycloak/pull/44185,57894715692,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20167473418/job/57894715692,e07ceb9c51169a24b89ece7e3b188ed6d252ad61,2025-12-12T13:02:07Z,2025-12-12T13:04:20Z,2025-11-13T07:36:44Z,rmartinc,False,1,9,1,29.22596064814815,False,False,0,False,0,0,0,0,True,1,1,1,2,Q,High CI latency (29.2 days)
44384,https://github.com/keycloak/keycloak/pull/44384,56195935478,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19571365376/job/56195935478,03cd6b7cef66b03188010ef3198a62420421cfb8,2025-11-24T07:17:39Z,2025-11-24T07:17:45Z,2025-11-21T13:03:49Z,vaceksimon,False,0,9,0,2.7596064814814816,False,False,0,False,0,0,0,0,True,2,4,2,6,N,No clear unrelated indicator
34052,https://github.com/keycloak/keycloak/pull/34052,54175744807,External Infinispan IT (multi-site),https://github.com/keycloak/keycloak/actions/runs/18969998608/job/54175744807,33f4b9c2351797bcb5e76e70975921449d915896,2025-10-31T10:43:00Z,2025-10-31T10:48:50Z,2024-10-17T14:10:28Z,mabartos,False,0,6,0,378.85592592592593,False,True,7,True,3,8,4,12,True,3,6,0,6,Q,Shared error with 7 similar failure(s)
44191,https://github.com/keycloak/keycloak/pull/44191,55293625936,Test remote (fast),https://github.com/keycloak/keycloak/actions/runs/19330827473/job/55293625936,133c035d16294de8f00ceaaf8e3c863c59745701,2025-11-13T12:06:05Z,2025-11-13T12:32:49Z,2025-11-13T12:01:21Z,martin-kanis,False,1,9,1,0.003287037037037,False,True,1,False,0,0,0,0,True,2,3,37,40,Q,Shared error with 1 similar failure(s)
44989,https://github.com/keycloak/keycloak/pull/44989,58415318234,"Java Distribution IT/UT (ubuntu-latest, temurin, 25)",https://github.com/keycloak/keycloak/actions/runs/20333676199/job/58415318234,6c6c54051977b81bb7ce4bc17b926e93ca58febf,2025-12-18T10:26:04Z,2025-12-18T10:32:04Z,2025-12-18T10:20:42Z,vaceksimon,False,0,22,0,0.0037268518518518,False,False,0,True,1,1,1,2,False,0,0,0,0,N,No clear unrelated indicator
40767,https://github.com/keycloak/keycloak/pull/40767,56799294342,Status Check - CodeQL,https://github.com/keycloak/keycloak/actions/runs/19825683012/job/56799294342,ee99112b114f3077635e4876cb7c66c060d1d79d,2025-12-01T14:24:12Z,2025-12-01T14:24:20Z,2025-06-27T18:54:06Z,twobiers,False,2,6,9,156.81256944444445,False,False,0,True,21,345,47,392,True,273,3492,1676,5168,Q,Infrastructure job: Status Check - CodeQL
43208,https://github.com/keycloak/keycloak/pull/43208,52001117844,Build Keycloak,https://github.com/keycloak/keycloak/actions/runs/18266301989/job/52001117844,4ad31e9323ff79a287a703d11b50dca55f5a5a28,2025-10-06T00:12:59Z,2025-10-06T00:14:53Z,2025-10-06T00:12:36Z,dependabot[bot],False,1,12,0,0.0002662037037037,False,True,4,True,4,13,13,26,False,0,0,0,0,Q,Shared error with 4 similar failure(s)
41886,https://github.com/keycloak/keycloak/pull/41886,54477284398,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19069866418/job/54477284398,816c6249aca54640dc857997a853f59ddbab7328,2025-11-04T14:30:19Z,2025-11-04T14:30:25Z,2025-08-14T14:47:05Z,shawkins,False,0,11,9,81.98835648148147,False,False,0,False,0,0,0,0,True,24,174,259,433,Q,High CI latency (82.0 days)
44307,https://github.com/keycloak/keycloak/pull/44307,55791316861,Forms IT (firefox),https://github.com/keycloak/keycloak/actions/runs/19493740819/job/55791316861,6eb5543150efafcf1d237e726f77d7b54b3d6c43,2025-11-19T07:49:55Z,2025-11-19T08:25:16Z,2025-11-18T19:01:54Z,SferaDev,False,2,16,0,0.5333449074074074,False,True,3,True,1,2,0,2,True,11,1572,0,1572,Q,Shared error with 3 similar failure(s)
44995,https://github.com/keycloak/keycloak/pull/44995,58440220641,Base IT (6),https://github.com/keycloak/keycloak/actions/runs/20340899282/job/58440220641,7de1272636d1038b1e3404f531f3fb92e534b0a3,2025-12-18T14:54:36Z,2025-12-18T15:00:26Z,2025-12-18T12:06:19Z,forkimenjeckayang,False,0,22,0,0.1168634259259259,False,False,0,False,0,0,0,0,True,5,9,5,14,N,No clear unrelated indicator
43617,https://github.com/keycloak/keycloak/pull/43617,53242438666,External links check,https://github.com/keycloak/keycloak/actions/runs/18674775591/job/53242438666,d28b1a899c04d2c882f1387af35b1a3e5a0167b2,2025-10-21T06:19:03Z,2025-10-21T06:20:31Z,2025-10-21T06:18:33Z,ahus1,False,0,12,0,0.0003472222222222,False,True,12,False,0,0,0,0,False,0,0,0,0,Q,Infrastructure job: External links check
44763,https://github.com/keycloak/keycloak/pull/44763,57515888304,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20054104842/job/57515888304,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:25:54Z,2025-12-09T06:26:02Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.0015046296296296,False,False,0,True,1,19,19,38,False,0,0,0,0,N,No clear unrelated indicator
44446,https://github.com/keycloak/keycloak/pull/44446,56801590267,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/19826631517/job/56801590267,d3aca931558c9d68b611f9884172376a7b02fa47,2025-12-01T14:46:18Z,2025-12-01T14:46:24Z,2025-11-25T02:12:27Z,sguilhen,False,0,6,0,6.523506944444445,False,False,0,False,0,0,0,0,True,7,48,105,153,Q,"Retry succeeded (same commit, no new code)"
43846,https://github.com/keycloak/keycloak/pull/43846,54488824046,Store IT (mysql),https://github.com/keycloak/keycloak/actions/runs/19075014148/job/54488824046,4a3b8d31ba825eeb41dd487036776bd52a445606,2025-11-04T16:14:10Z,2025-11-04T16:51:16Z,2025-10-30T12:20:45Z,SebastEnn,False,0,11,0,5.162094907407408,False,True,30,False,0,0,0,0,True,2,138,0,138,Q,Shared error with 30 similar failure(s)
43846,https://github.com/keycloak/keycloak/pull/43846,54493778394,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19075014148/job/54493778394,4a3b8d31ba825eeb41dd487036776bd52a445606,2025-11-04T17:01:05Z,2025-11-04T17:01:12Z,2025-10-30T12:20:45Z,SebastEnn,False,0,11,0,5.194675925925926,False,False,0,False,0,0,0,0,True,2,138,0,138,N,No clear unrelated indicator
44989,https://github.com/keycloak/keycloak/pull/44989,58417286383,label,https://github.com/keycloak/keycloak/actions/runs/20334408704/job/58417286383,6c6c54051977b81bb7ce4bc17b926e93ca58febf,2025-12-18T10:48:28Z,2025-12-18T10:48:34Z,2025-12-18T10:20:42Z,vaceksimon,False,0,22,0,0.0192824074074074,False,False,0,True,1,1,1,2,False,0,0,0,0,N,No clear unrelated indicator
34052,https://github.com/keycloak/keycloak/pull/34052,54180864572,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/18969998608/job/54180864572,33f4b9c2351797bcb5e76e70975921449d915896,2025-10-31T11:53:05Z,2025-10-31T11:53:14Z,2024-10-17T14:10:28Z,mabartos,False,0,6,0,378.9045949074074,False,False,0,True,3,8,4,12,True,3,6,0,6,Q,High CI latency (378.9 days)
43046,https://github.com/keycloak/keycloak/pull/43046,51552081938,UI Shared,https://github.com/keycloak/keycloak/actions/runs/18116198363/job/51552081938,f37ce44c27cc205fd62991d1f4cba9281787293b,2025-09-30T01:55:01Z,2025-09-30T01:55:41Z,2025-09-30T01:54:42Z,dependabot[bot],False,1,27,0,0.0002199074074074,False,False,0,True,2,65,65,130,False,0,0,0,0,N,No clear unrelated indicator
43652,https://github.com/keycloak/keycloak/pull/43652,53381220188,Build Keycloak,https://github.com/keycloak/keycloak/actions/runs/18717670629/job/53381220188,dc6d59ab1130a38b026e11ed942cd3c2b2be90d5,2025-10-22T13:24:28Z,2025-10-22T13:25:36Z,2025-10-22T13:23:55Z,stianst,False,0,9,0,0.0003819444444444,False,True,16,True,1,1,1,2,True,9,264,103,367,Q,Shared error with 16 similar failure(s)
43952,https://github.com/keycloak/keycloak/pull/43952,54559635516,"Quarkus IT (ubuntu-latest, zip-slow, true)",https://github.com/keycloak/keycloak/actions/runs/19096957921/job/54559635516,e731df85294fb5587c75a8684618b2890cd64903,2025-11-05T09:17:17Z,2025-11-05T09:44:19Z,2025-11-05T07:48:55Z,ahus1,False,0,13,1,0.0613657407407407,True,True,14,False,0,0,0,0,True,2,3,4,7,Q,Shared error with 14 similar failure(s)
44897,https://github.com/keycloak/keycloak/pull/44897,58630449881,Store IT (oracle),https://github.com/keycloak/keycloak/actions/runs/20403770439/job/58630449881,a1d5b4bf17045f17bf1a142284c1d1f5550e9082,2025-12-21T03:15:09Z,2025-12-21T03:15:45Z,2025-12-14T03:03:04Z,dependabot[bot],False,0,2,0,7.008391203703703,False,False,0,True,15,105,105,210,False,0,0,0,0,Q,High CI latency (7.0 days)
44982,https://github.com/keycloak/keycloak/pull/44982,58387651625,UI Shared,https://github.com/keycloak/keycloak/actions/runs/20324805514/job/58387651625,29d28bb5650281b7a95cd829cbf957f685034ba8,2025-12-18T03:15:17Z,2025-12-18T03:16:00Z,2025-12-18T03:14:59Z,dependabot[bot],False,0,22,0,0.0002083333333333,False,False,0,True,9,1108,1446,2554,False,0,0,0,0,N,No clear unrelated indicator
44653,https://github.com/keycloak/keycloak/pull/44653,57095967898,Account UI,https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57095967898,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:14:30Z,2025-12-04T03:15:10Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.0001736111111111,False,False,0,True,9,865,1191,2056,False,0,0,0,0,N,No clear unrelated indicator
43623,https://github.com/keycloak/keycloak/pull/43623,53254289487,External links check,https://github.com/keycloak/keycloak/actions/runs/18678602025/job/53254289487,9a48a8a8b3e42d78aa6849ed96220472df622ab9,2025-10-21T09:01:29Z,2025-10-21T09:03:35Z,2025-10-21T09:00:59Z,martin-kanis,False,0,12,0,0.0003472222222222,False,True,14,False,0,0,0,0,False,0,0,0,0,Q,Infrastructure job: External links check
43892,https://github.com/keycloak/keycloak/pull/43892,54348465403,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/19032005071/job/54348465403,66c76e4ed7834f01754be8624e9cb530aa8f3f94,2025-11-03T10:56:19Z,2025-11-03T11:26:02Z,2025-11-03T07:38:33Z,keshavprashantdeshpande,False,0,12,0,0.1373379629629629,False,True,6,True,1,8,0,8,True,4,134,13,147,Q,Shared error with 6 similar failure(s)
43413,https://github.com/keycloak/keycloak/pull/43413,52681998883,CodeQL Java,https://github.com/keycloak/keycloak/actions/runs/18490251518/job/52681998883,d9adbc2aeb7139367a7c6bd3f6ab4f105840028d,2025-10-14T08:24:11Z,2025-10-14T08:40:38Z,2025-10-13T14:41:26Z,stianst,False,0,23,0,0.7380208333333333,False,False,0,True,1,1,1,2,False,0,0,0,0,Q,Infrastructure job: CodeQL Java
43952,https://github.com/keycloak/keycloak/pull/43952,54559635528,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/19096957921/job/54559635528,e731df85294fb5587c75a8684618b2890cd64903,2025-11-05T09:17:16Z,2025-11-05T09:46:20Z,2025-11-05T07:48:55Z,ahus1,False,0,13,1,0.0613541666666666,True,True,6,False,0,0,0,0,True,2,3,4,7,Q,Shared error with 6 similar failure(s)
40586,https://github.com/keycloak/keycloak/pull/40586,54968590051,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/19230269579/job/54968590051,bbd59077a7c5aaa24e72b51e61026ecdd12f63fd,2025-11-10T11:57:27Z,2025-11-10T11:57:32Z,2025-06-18T10:33:06Z,SferaDev,False,1,22,3,145.0585763888889,False,False,0,True,3,175,0,175,True,40,5606,2,5608,Q,High CI latency (145.1 days)
44384,https://github.com/keycloak/keycloak/pull/44384,56195912979,"Java Distribution IT/UT (windows-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/19571365376/job/56195912979,03cd6b7cef66b03188010ef3198a62420421cfb8,2025-11-24T07:17:14Z,2025-11-24T07:17:37Z,2025-11-21T13:03:49Z,vaceksimon,False,0,9,0,2.759317129629629,False,False,0,False,0,0,0,0,True,2,4,2,6,N,No clear unrelated indicator
41886,https://github.com/keycloak/keycloak/pull/41886,54470019550,Test remote (slow),https://github.com/keycloak/keycloak/actions/runs/19069866405/job/54470019550,816c6249aca54640dc857997a853f59ddbab7328,2025-11-04T13:19:29Z,2025-11-04T13:49:45Z,2025-08-14T14:47:05Z,shawkins,False,0,11,9,81.93916666666667,False,True,8,False,0,0,0,0,True,24,174,259,433,Q,Shared error with 8 similar failure(s)
44219,https://github.com/keycloak/keycloak/pull/44219,55395794131,Test remote (slow),https://github.com/keycloak/keycloak/actions/runs/19361857101/job/55395794131,01a28e2d0df0d37009ef8d92cf3877d8506c581f,2025-11-14T10:37:04Z,2025-11-14T11:04:50Z,2025-11-14T10:33:05Z,vaceksimon,False,0,24,0,0.0027662037037037,False,True,20,True,2,14,1,15,False,0,0,0,0,Q,Shared error with 20 similar failure(s)
43307,https://github.com/keycloak/keycloak/pull/43307,53792516402,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/18851990133/job/53792516402,13ded8a44072bcbcf16dc42f62d32c8ecc2d4d17,2025-10-27T18:55:31Z,2025-10-27T18:55:40Z,2025-10-09T00:10:46Z,dependabot[bot],False,0,13,2,18.781076388888888,False,False,0,True,2,107,117,224,False,0,0,0,0,Q,High CI latency (18.8 days)
43923,https://github.com/keycloak/keycloak/pull/43923,54442032835,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19061483372/job/54442032835,d63c3cdd98d5a2418ba85a90e0eff6eec39ffea0,2025-11-04T07:47:44Z,2025-11-04T07:47:49Z,2025-11-04T07:45:02Z,thomasdarimont,False,0,11,0,0.001875,False,False,0,False,0,0,0,0,True,10,39,38,77,N,No clear unrelated indicator
43652,https://github.com/keycloak/keycloak/pull/43652,53381223751,Build,https://github.com/keycloak/keycloak/actions/runs/18717670597/job/53381223751,dc6d59ab1130a38b026e11ed942cd3c2b2be90d5,2025-10-22T13:24:30Z,2025-10-22T13:25:33Z,2025-10-22T13:23:55Z,stianst,False,0,9,0,0.0004050925925925,False,True,18,True,1,1,1,2,True,9,264,103,367,Q,"Retry succeeded (same commit, no new code)"
44751,https://github.com/keycloak/keycloak/pull/44751,58312757656,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20302755949/job/58312757656,8e34c222c052b31734e9b677ccdaa39e7881ed49,2025-12-17T12:32:13Z,2025-12-17T12:32:23Z,2025-12-08T15:34:41Z,shawkins,False,1,5,1,8.873287037037038,False,False,0,True,1,7,0,7,False,0,0,0,0,Q,High CI latency (8.9 days)
