pr_number,pr_url,build_id,build_name,build_url,commit_sha,build_started_at,build_completed_at,pr_created_at,pr_author,has_unrelated_discussion,num_associated_comments,num_parallel_issues,num_prior_comments,ci_latency_days,has_code_patch,is_shared_same_emsg,num_similar_failures,has_config_files,config_files_count,config_lines_added,config_lines_deleted,config_lines_modified,has_source_code,source_code_files_count,source_code_lines_added,source_code_lines_deleted,source_code_lines_modified
41398,https://github.com/keycloak/keycloak/pull/41398,46662913193,WebAuthn IT (chrome),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913193,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:18:36Z,2025-07-24T16:20:09Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11237268518518519,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913202,"Migration Tests (24.0.4, mysql)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913202,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:19:45Z,2025-07-24T16:23:16Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.1131712962962963,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913215,"Migration Tests (24.0.4, postgres)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913215,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:20:14Z,2025-07-24T16:22:57Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11350694444444444,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913217,"Migration Tests (24.0.4, oracle)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913217,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:20:13Z,2025-07-24T16:24:06Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11349537037037037,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913223,Forms IT (chrome),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913223,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:23:01Z,2025-07-24T16:24:31Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11543981481481481,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913226,Forms IT (firefox),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913226,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:23:12Z,2025-07-24T16:24:33Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11556712962962963,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913227,"Migration Tests (24.0.4, mssql)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913227,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:19:41Z,2025-07-24T16:22:37Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.113125,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913231,"Java Distribution IT (windows-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913231,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:11:51Z,2025-07-24T16:16:37Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.10768518518518519,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913235,"Migration Tests (24.0.4, mariadb)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913235,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:23:27Z,2025-07-24T16:26:31Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11574074074074074,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913243,"Java Distribution IT (ubuntu-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913243,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:19:33Z,2025-07-24T16:22:45Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.1130324074074074,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913249,"Java Distribution IT (windows-latest, temurin, 24)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913249,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:11:51Z,2025-07-24T16:16:31Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.10768518518518519,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913252,"Quarkus IT (ubuntu-latest, storage, true)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913252,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:22:49Z,2025-07-24T16:31:08Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11530092592592593,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913268,Store IT (postgres),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913268,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:21:20Z,2025-07-24T16:29:13Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11427083333333334,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913273,Store IT (oracle),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913273,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:22:08Z,2025-07-24T16:31:36Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.1148263888888889,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913278,"Java Distribution IT (ubuntu-latest, temurin, 24)",https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913278,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:23:22Z,2025-07-24T16:25:46Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11568287037037037,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913284,Store IT (mariadb),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913284,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:20:14Z,2025-07-24T16:28:55Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11350694444444444,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913289,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913289,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:20:16Z,2025-07-24T16:28:06Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.1135300925925926,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46662913290,Store IT (mysql),https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46662913290,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:22:12Z,2025-07-24T16:30:40Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.11487268518518519,False,False,0,True,1,1,1,2,True,5,59,5,64
41398,https://github.com/keycloak/keycloak/pull/41398,46666470026,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16501873821/job/46666470026,de62be0c13e58cdc5e722f505ea6b3928bc64167,2025-07-24T16:55:57Z,2025-07-24T16:56:04Z,2025-07-24T13:36:47Z,mabartos,False,1,12,2,0.13831018518518517,False,False,0,True,1,1,1,2,True,5,59,5,64
41379,https://github.com/keycloak/keycloak/pull/41379,46608634957,Admin UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/16485196195/job/46608634957,975530601fc7a553dba43a43fa2a7f0a97e0b769,2025-07-24T01:04:08Z,2025-07-24T01:21:47Z,2025-07-24T00:59:32Z,dependabot[bot],True,2,12,0,0.0031944444444444446,True,False,0,True,4,13,13,26,False,0,0,0,0
41379,https://github.com/keycloak/keycloak/pull/41379,46609248249,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/16485196195/job/46609248249,975530601fc7a553dba43a43fa2a7f0a97e0b769,2025-07-24T01:21:50Z,2025-07-24T01:21:57Z,2025-07-24T00:59:32Z,dependabot[bot],True,2,12,0,0.015486111111111112,True,False,0,True,4,13,13,26,False,0,0,0,0
41302,https://github.com/keycloak/keycloak/pull/41302,46408424759,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/16423481107/job/46408424759,01c2b74d1be44149b13b109ecc48d26573f2189a,2025-07-21T17:20:29Z,2025-07-21T17:44:41Z,2025-07-21T17:10:04Z,nicolabeghin,False,1,13,0,0.007233796296296296,False,False,0,True,1,6,0,6,False,0,0,0,0
41302,https://github.com/keycloak/keycloak/pull/41302,46412568724,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16423481107/job/46412568724,01c2b74d1be44149b13b109ecc48d26573f2189a,2025-07-21T18:20:36Z,2025-07-21T18:20:43Z,2025-07-21T17:10:04Z,nicolabeghin,False,1,13,0,0.04898148148148148,False,False,0,True,1,6,0,6,False,0,0,0,0
40309,https://github.com/keycloak/keycloak/pull/40309,46551197875,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/16468189441/job/46551197875,4fff58196364bb6316aed36bc78a8b88995c6a76,2025-07-23T11:36:43Z,2025-07-23T12:09:10Z,2025-06-06T09:14:20Z,slaskawi,False,3,17,7,47.098877314814814,True,False,0,False,0,0,0,0,True,11,108,31,139
40309,https://github.com/keycloak/keycloak/pull/40309,46558169666,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16468189441/job/46558169666,4fff58196364bb6316aed36bc78a8b88995c6a76,2025-07-23T12:22:36Z,2025-07-23T12:22:46Z,2025-06-06T09:14:20Z,slaskawi,False,2,17,8,47.13074074074074,True,False,0,False,0,0,0,0,True,11,108,31,139
41324,https://github.com/keycloak/keycloak/pull/41324,46466519787,AuroraDB IT,https://github.com/keycloak/keycloak/actions/runs/16442531688/job/46466519787,2df6fc00d6b66e464713dc5c6f86f34f000cc3d0,2025-07-22T11:09:00Z,2025-07-22T12:12:36Z,2025-07-22T11:10:55Z,jonkoops,False,0,15,0,0.0,False,False,0,False,0,0,0,0,True,1,2,2,4
35579,https://github.com/keycloak/keycloak/pull/35579,41751424805,External links check,https://github.com/keycloak/keycloak/actions/runs/14868578331/job/41751424805,dec3bfdd96b9e57e36b5a60f03276fae0815b311,2025-05-06T19:59:08Z,2025-05-06T20:00:22Z,2024-12-03T20:04:13Z,ssilvert,False,0,19,4,153.9964699074074,True,False,0,False,0,0,0,0,False,0,0,0,0
35579,https://github.com/keycloak/keycloak/pull/35579,41751425230,Build,https://github.com/keycloak/keycloak/actions/runs/14868578331/job/41751425230,dec3bfdd96b9e57e36b5a60f03276fae0815b311,2025-05-06T19:59:10Z,2025-05-06T20:00:22Z,2024-12-03T20:04:13Z,ssilvert,False,0,19,4,153.99649305555556,True,False,0,False,0,0,0,0,False,0,0,0,0
35579,https://github.com/keycloak/keycloak/pull/35579,41751497223,Status Check - Keycloak Documentation,https://github.com/keycloak/keycloak/actions/runs/14868578331/job/41751497223,dec3bfdd96b9e57e36b5a60f03276fae0815b311,2025-05-06T20:00:28Z,2025-05-06T20:00:34Z,2024-12-03T20:04:13Z,ssilvert,False,0,19,4,153.99739583333334,True,False,0,False,0,0,0,0,False,0,0,0,0
41227,https://github.com/keycloak/keycloak/pull/41227,46182070139,"Quarkus IT (ubuntu-latest, storage, true)",https://github.com/keycloak/keycloak/actions/runs/16346388970/job/46182070139,831874a923e2142e55d10413beff9c46e880ecd7,2025-07-17T13:53:35Z,2025-07-17T14:07:31Z,2025-07-17T13:25:56Z,mabartos,False,1,16,0,0.01920138888888889,False,False,0,False,0,0,0,0,True,1,0,81,81
41227,https://github.com/keycloak/keycloak/pull/41227,46192429312,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16346388970/job/46192429312,831874a923e2142e55d10413beff9c46e880ecd7,2025-07-17T15:46:30Z,2025-07-17T15:46:39Z,2025-07-17T13:25:56Z,mabartos,False,1,16,0,0.09761574074074074,False,False,0,False,0,0,0,0,True,1,0,81,81
22378,https://github.com/keycloak/keycloak/pull/22378,33465321884,Base IT (1),https://github.com/keycloak/keycloak/actions/runs/12006481122/job/33465321884,d1e624b01a2d70eb622a2b8ad500e6f5349e13f9,2024-11-25T08:59:35Z,2024-11-25T09:17:54Z,2023-08-10T20:10:38Z,Paul-Van-Uytvinck,False,1,14,10,472.5339930555556,True,False,0,False,0,0,0,0,True,1,7,7,14
22378,https://github.com/keycloak/keycloak/pull/22378,33467133510,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/12006481122/job/33467133510,d1e624b01a2d70eb622a2b8ad500e6f5349e13f9,2024-11-25T09:34:57Z,2024-11-25T09:35:03Z,2023-08-10T20:10:38Z,Paul-Van-Uytvinck,False,0,14,11,472.55855324074076,True,False,0,False,0,0,0,0,True,1,7,7,14
38174,https://github.com/keycloak/keycloak/pull/38174,39376819100,"Quarkus IT (windows-latest, win)",https://github.com/keycloak/keycloak/actions/runs/14061953184/job/39376819100,6a489568781f387107b82fd8442d11d75722f59c,2025-03-25T15:06:02Z,2025-03-25T15:18:12Z,2025-03-17T19:16:54Z,abstractj,True,1,16,3,7.825787037037037,True,False,0,True,1,3,0,3,False,0,0,0,0
38174,https://github.com/keycloak/keycloak/pull/38174,39382643952,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/14061953184/job/39382643952,6a489568781f387107b82fd8442d11d75722f59c,2025-03-25T15:56:37Z,2025-03-25T15:56:42Z,2025-03-17T19:16:54Z,abstractj,True,1,16,3,7.860914351851852,True,False,0,True,1,3,0,3,False,0,0,0,0
41199,https://github.com/keycloak/keycloak/pull/41199,46245043706,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/16366308133/job/46245043706,04a6f1b33276a53691d919a8d569cd546e96a64c,2025-07-18T09:35:40Z,2025-07-18T10:08:59Z,2025-07-16T14:54:16Z,mabartos,False,0,9,3,1.77875,True,False,0,False,0,0,0,0,True,3,233,189,422
41199,https://github.com/keycloak/keycloak/pull/41199,46251890902,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16366308133/job/46251890902,04a6f1b33276a53691d919a8d569cd546e96a64c,2025-07-18T10:50:56Z,2025-07-18T10:51:03Z,2025-07-16T14:54:16Z,mabartos,False,0,9,3,1.8310185185185186,True,False,0,False,0,0,0,0,True,3,233,189,422
41097,https://github.com/keycloak/keycloak/pull/41097,46127790127,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16328270340/job/46127790127,a437f7b2c037a34758942283a939f668add47fa5,2025-07-16T20:14:55Z,2025-07-16T20:15:03Z,2025-07-11T00:27:44Z,dependabot[bot],False,1,10,1,5.82443287037037,False,False,0,True,4,52,239,291,False,0,0,0,0
40994,https://github.com/keycloak/keycloak/pull/40994,45546378858,Test local apiserver,https://github.com/keycloak/keycloak/actions/runs/16140309980/job/45546378858,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:38Z,2025-07-08T10:20:04Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.0775462962962963,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45548198666,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/16140309980/job/45548198666,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:41:24Z,2025-07-08T10:41:33Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.09682870370370371,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546357899,Base IT (3),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546357899,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:22Z,2025-07-08T10:31:24Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07736111111111112,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546357904,Base IT (5),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546357904,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:20Z,2025-07-08T10:36:16Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07733796296296297,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546357915,Base IT (4),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546357915,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:20Z,2025-07-08T10:40:42Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07733796296296297,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546357983,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546357983,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:21Z,2025-07-08T10:50:13Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07734953703703704,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546357991,Store IT (postgres),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546357991,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:22Z,2025-07-08T10:43:45Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07736111111111112,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546357998,Store IT (mysql),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546357998,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:23Z,2025-07-08T10:57:11Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07737268518518518,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358003,Store IT (mariadb),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358003,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:20Z,2025-07-08T10:46:42Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07733796296296297,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358013,Store IT (oracle),https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358013,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:21Z,2025-07-08T10:49:20Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07734953703703704,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358032,"Quarkus IT (ubuntu-latest, storage, true)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358032,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:20Z,2025-07-08T10:23:18Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07733796296296297,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358035,"Quarkus IT (ubuntu-latest, zip-slow, true)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358035,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:21Z,2025-07-08T10:42:25Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07734953703703704,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358037,"Quarkus IT (ubuntu-latest, zip-fast, true)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358037,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:20Z,2025-07-08T10:41:38Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07733796296296297,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358041,"Java Distribution IT (ubuntu-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358041,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:21Z,2025-07-08T10:25:01Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07734953703703704,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358044,"Quarkus IT (windows-latest, win)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358044,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:21Z,2025-07-08T10:25:09Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07734953703703704,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358059,"Java Distribution IT (windows-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358059,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:22Z,2025-07-08T10:29:18Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07736111111111112,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358075,"Java Distribution IT (ubuntu-latest, temurin, 24)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358075,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:21Z,2025-07-08T10:24:01Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07734953703703704,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45546358080,"Java Distribution IT (windows-latest, temurin, 24)",https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45546358080,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:13:22Z,2025-07-08T10:27:58Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.07736111111111112,False,False,0,False,0,0,0,0,True,18,91,90,181
40994,https://github.com/keycloak/keycloak/pull/40994,45549207843,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16140309971/job/45549207843,760f9aeea03e892b6e556800fc86e40fc0e00da7,2025-07-08T10:57:14Z,2025-07-08T10:57:22Z,2025-07-08T08:21:58Z,mabartos,False,0,12,0,0.10782407407407407,False,False,0,False,0,0,0,0,True,18,91,90,181
37703,https://github.com/keycloak/keycloak/pull/37703,37932305979,Test remote,https://github.com/keycloak/keycloak/actions/runs/13569914589/job/37932305979,469acc430ec78cc557fc7fdba0aaa32571be050d,2025-02-27T15:31:16Z,2025-02-27T15:33:45Z,2025-02-27T15:26:52Z,danielFesenmeyer,True,1,16,0,0.0030555555555555557,True,False,0,False,0,0,0,0,True,7,243,76,319
37703,https://github.com/keycloak/keycloak/pull/37703,37934894689,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/13569914589/job/37934894689,469acc430ec78cc557fc7fdba0aaa32571be050d,2025-02-27T16:08:06Z,2025-02-27T16:08:14Z,2025-02-27T15:26:52Z,danielFesenmeyer,True,1,16,0,0.02863425925925926,True,False,0,False,0,0,0,0,True,7,243,76,319
40904,https://github.com/keycloak/keycloak/pull/40904,46010500712,label,https://github.com/keycloak/keycloak/actions/runs/16293961437/job/46010500712,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-15T12:59:52Z,2025-07-15T12:59:56Z,2025-07-03T18:16:42Z,shawkins,False,0,7,3,11.779976851851853,False,False,0,True,1,4,0,4,True,2,104,3,107
40904,https://github.com/keycloak/keycloak/pull/40904,45658858960,Test OLM installation,https://github.com/keycloak/keycloak/actions/runs/16175222653/job/45658858960,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-09T16:47:54Z,2025-07-09T16:51:45Z,2025-07-03T18:16:42Z,shawkins,False,1,13,2,5.9383333333333335,False,False,0,True,1,4,0,4,True,2,104,3,107
40904,https://github.com/keycloak/keycloak/pull/40904,45660680362,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/16175222653/job/45660680362,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-09T17:15:26Z,2025-07-09T17:15:34Z,2025-07-03T18:16:42Z,shawkins,False,1,13,2,5.957453703703703,False,False,0,True,1,4,0,4,True,2,104,3,107
40904,https://github.com/keycloak/keycloak/pull/40904,45658880383,FIPS UT,https://github.com/keycloak/keycloak/actions/runs/16175222665/job/45658880383,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-09T16:48:17Z,2025-07-09T16:49:13Z,2025-07-03T18:16:42Z,shawkins,False,1,13,2,5.938599537037037,False,False,0,True,1,4,0,4,True,2,104,3,107
40904,https://github.com/keycloak/keycloak/pull/40904,45658880388,FIPS IT (strict),https://github.com/keycloak/keycloak/actions/runs/16175222665/job/45658880388,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-09T16:48:16Z,2025-07-09T16:49:09Z,2025-07-03T18:16:42Z,shawkins,False,1,13,2,5.938587962962963,False,False,0,True,1,4,0,4,True,2,104,3,107
40904,https://github.com/keycloak/keycloak/pull/40904,45658880397,FIPS IT (non-strict),https://github.com/keycloak/keycloak/actions/runs/16175222665/job/45658880397,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-09T16:48:17Z,2025-07-09T16:49:42Z,2025-07-03T18:16:42Z,shawkins,False,1,13,2,5.938599537037037,False,False,0,True,1,4,0,4,True,2,104,3,107
40904,https://github.com/keycloak/keycloak/pull/40904,45658880407,WebAuthn IT (chrome),https://github.com/keycloak/keycloak/actions/runs/16175222665/job/45658880407,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-09T16:48:16Z,2025-07-09T17:17:17Z,2025-07-03T18:16:42Z,shawkins,False,1,13,2,5.938587962962963,False,False,0,True,1,4,0,4,True,2,104,3,107
40904,https://github.com/keycloak/keycloak/pull/40904,45661722164,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/16175222665/job/45661722164,971b37282b473a8653c59675f75d0c136d8b9913,2025-07-09T17:31:35Z,2025-07-09T17:31:44Z,2025-07-03T18:16:42Z,shawkins,False,1,13,2,5.968668981481481,False,False,0,True,1,4,0,4,True,2,104,3,107
41141,https://github.com/keycloak/keycloak/pull/41141,45922619629,CodeQL Java,https://github.com/keycloak/keycloak/actions/runs/16266275270/job/45922619629,be69a9f2bbf910fc33085e6940cf87603ed5d3ed,2025-07-14T12:03:26Z,2025-07-14T12:18:39Z,2025-07-14T11:03:38Z,edewit,False,0,11,0,0.041527777777777775,False,False,0,False,0,0,0,0,False,0,0,0,0
41141,https://github.com/keycloak/keycloak/pull/41141,45923751559,Status Check - CodeQL,https://github.com/keycloak/keycloak/actions/runs/16266275270/job/45923751559,be69a9f2bbf910fc33085e6940cf87603ed5d3ed,2025-07-14T12:19:03Z,2025-07-14T12:19:11Z,2025-07-14T11:03:38Z,edewit,False,0,11,0,0.05237268518518518,False,False,0,False,0,0,0,0,False,0,0,0,0
