pr_number,pr_url,build_id,build_name,build_url,commit_sha,build_started_at,build_completed_at,pr_created_at,pr_author,has_unrelated_discussion,num_associated_comments,num_parallel_issues,num_prior_comments,ci_latency_days,has_code_patch,is_shared_same_emsg,num_similar_failures,has_config_files,config_files_count,config_lines_added,config_lines_deleted,config_lines_modified,has_source_code,source_code_files_count,source_code_lines_added,source_code_lines_deleted,source_code_lines_modified,label,label_reason
42797,https://github.com/keycloak/keycloak/pull/42797,51335869027,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/18038008311/job/51335869027,70091f98a1a264a79c4747283142278f8b1cee5c,2025-09-26T13:58:21Z,2025-09-26T13:58:33Z,2025-09-21T13:03:34Z,Pepo48,True,1,14,0,5.038043981481482,True,False,0,True,1,12,29,41,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
42370,https://github.com/keycloak/keycloak/pull/42370,49676976256,External links check,https://github.com/keycloak/keycloak/actions/runs/17489851315/job/49676976256,dc4c185b22fde46e7923c661ca5e8d249415cf26,2025-09-05T09:52:05Z,2025-09-05T09:53:44Z,2025-09-05T07:51:33Z,ahus1,True,5,14,3,0.0837037037037037,False,False,0,False,0,0,0,0,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
42364,https://github.com/keycloak/keycloak/pull/42364,49650966372,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/17479796350/job/49650966372,45143537fb9fdef3077838762f7545a719b05f18,2025-09-05T01:19:34Z,2025-09-05T01:19:42Z,2025-09-05T00:08:55Z,dependabot[bot],True,2,14,0,0.0490625,True,False,0,True,4,19,19,38,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
41806,https://github.com/keycloak/keycloak/pull/41806,49473806048,External links check,https://github.com/keycloak/keycloak/actions/runs/17426215743/job/49473806048,2105d56ccfd0679f9ca5c1513a165c5ed8313a95,2025-09-03T07:25:13Z,2025-09-03T07:26:41Z,2025-08-12T09:33:46Z,dependabot[bot],True,2,17,4,21.910729166666663,True,False,0,True,15,67,67,134,False,0,0,0,0,P,Heuristic: has_unrelated_discussion=True
42253,https://github.com/keycloak/keycloak/pull/42253,49325608206,External links check,https://github.com/keycloak/keycloak/actions/runs/17377034981/job/49325608206,15ebf576f23a35b59ecf6034b876526465bcafea,2025-09-01T12:04:14Z,2025-09-01T12:06:40Z,2025-08-29T19:04:10Z,ahus1,True,1,4,2,2.7083796296296296,True,False,0,False,0,0,0,0,True,1,4,4,8,P,Heuristic: has_unrelated_discussion=True
42135,https://github.com/keycloak/keycloak/pull/42135,49322060528,External links check,https://github.com/keycloak/keycloak/actions/runs/17375901883/job/49322060528,cece64666a6e025a0649903c7d3fce0e8eb8918a,2025-09-01T11:12:23Z,2025-09-01T11:14:08Z,2025-08-26T10:52:56Z,pruivo,True,2,4,1,6.013506944444444,True,False,0,False,0,0,0,0,True,1,10,1,11,P,Heuristic: has_unrelated_discussion=True
41759,https://github.com/keycloak/keycloak/pull/41759,49034877677,External links check,https://github.com/keycloak/keycloak/actions/runs/17276639246/job/49034877677,08f077fdf43937c072c82ce90f99af31292b4daa,2025-08-27T19:25:39Z,2025-08-27T19:27:03Z,2025-08-08T15:14:18Z,shawkins,True,2,18,3,19.17454861111111,True,False,0,False,0,0,0,0,True,6,66,10,76,P,Heuristic: has_unrelated_discussion=True
41853,https://github.com/keycloak/keycloak/pull/41853,48308750755,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/17040197811/job/48308750755,fefb6317e143f5a36559007854b07241d43d4aa9,2025-08-18T13:38:11Z,2025-08-18T13:38:17Z,2025-08-13T18:16:13Z,robson90,True,1,18,8,4.806921296296296,True,False,0,True,4,34,1,35,True,9,240,2,242,P,Heuristic: has_unrelated_discussion=True
40307,https://github.com/keycloak/keycloak/pull/40307,43600087093,Test OLM installation,https://github.com/keycloak/keycloak/actions/runs/15485721806/job/43600087093,730cfa9c740b33810612a388ac8501a141e207c3,2025-06-06T08:12:19Z,2025-06-06T08:16:37Z,2025-06-06T07:59:16Z,LM4O322,True,2,14,0,0.0090625,True,False,0,False,0,0,0,0,True,1,0,2,2,P,Heuristic: has_unrelated_discussion=True
40307,https://github.com/keycloak/keycloak/pull/40307,43602166637,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/15485721806/job/43602166637,730cfa9c740b33810612a388ac8501a141e207c3,2025-06-06T08:40:19Z,2025-06-06T08:40:26Z,2025-06-06T07:59:16Z,LM4O322,True,2,14,0,0.0285069444444444,True,False,0,False,0,0,0,0,True,1,0,2,2,P,Heuristic: has_unrelated_discussion=True
