project_name,comment_id,issue_id,label,deletions,insertions,files,num_parrel_issues,num_prior_comments,if_cross_project,num_parrel_commits,num_of_developers,commit_num,type_id,priority_id,is_share_same_emsg,is_share_similar_emsg,num_of_sf_comments,share_same_emsg,is_Incorporates,is_dependent,is_Duplicate,is_Reference,is_Cloners,is_Regression,is_Blocker,is_Supercedes,is_Container,is_Required,is_Problem/Incident,is_Blocked,is_Dependent,is_Completes,is_Child-Issue,is_Dependency,is_Testing,time,day,Time_difference,comment_created_at,created,has_config_files,has_source_code,lines_of_source_code_added,lines_of_source_code_deleted,lines_of_source_code_modified,num_of_modified_source_code_files,lines_of_config_file_added,lines_of_config_file_deleted,lines_of_config_file_modified,num_of_modified_config_files,has_contains_code_patch,lines_of_Test_classes_added,lines_of_Test_classes_deleted,lines_of_Test_classes_modified,lines_of_Test_files,has_contain_Test_files
HDFS,13150589.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321346095,15293.35758101852,0.000486111111968,Tue 15 Nov 2011 16:34:55 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13150589.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321346095,15293.35758101852,0.000486111111968,Tue 15 Nov 2011 16:34:55 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13150589.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321346095,15293.35758101852,0.000486111111968,Tue 15 Nov 2011 16:34:55 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13153869.0,6614,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321793125,15298.531539351852,0.0537847222221898,Sun 20 Nov 2011 20:45:25 +0000,Thu 4 Mar 2010 17:02:09 +0000,0.0,0.0,8.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13156417.0,7804,1,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322063923,15301.665775462963,0.0123263888890505,Wed 23 Nov 2011 23:58:43 +0000,Fri 4 Nov 2011 19:59:26 +0000,1.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13159603.0,7853,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322578031,15307.616099537036,0.0091666666685341,Tue 29 Nov 2011 22:47:11 +0000,Wed 23 Nov 2011 17:21:39 +0000,0.0,0.0,69.0,51.0,120.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDFS,13163545.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323144232,15314.169351851851,0.0072222222224809,Tue 6 Dec 2011 12:03:52 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13163545.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323144232,15314.169351851851,0.0072222222224809,Tue 6 Dec 2011 12:03:52 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13163545.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323144232,15314.169351851851,0.0072222222224809,Tue 6 Dec 2011 12:03:52 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13163545.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323144232,15314.169351851851,0.0072222222224809,Tue 6 Dec 2011 12:03:52 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13164697.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323263036,15315.54439814815,0.0040625000019645,Wed 7 Dec 2011 21:03:56 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13164697.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323263036,15315.54439814815,0.0040625000019645,Wed 7 Dec 2011 21:03:56 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13164697.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323263036,15315.54439814815,0.0040625000019645,Wed 7 Dec 2011 21:03:56 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13164697.0,234,0,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323263036,15315.54439814815,0.0040625000019645,Wed 7 Dec 2011 21:03:56 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13164961.0,6840,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,4,1,1,1931,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323286880,15315.82037037037,0.0193634259248938,Thu 8 Dec 2011 03:41:20 +0000,Fri 25 Jun 2010 22:05:18 +0000,0.0,0.0,44.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13165400.0,7851,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,1,1932,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323339208,15316.42601851852,0.0004629629638657,Thu 8 Dec 2011 18:13:28 +0000,Tue 22 Nov 2011 11:07:59 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13166517.0,7899,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323432814,15317.509421296296,0.0122685185197042,Fri 9 Dec 2011 20:13:34 +0000,Thu 8 Dec 2011 22:03:22 +0000,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HDFS,13168691.0,234,1,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,1,1934,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323779579,15321.522905092592,0.0024074074080999,Tue 13 Dec 2011 20:32:59 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13168691.0,234,1,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,1,1934,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323779579,15321.522905092592,0.0024074074080999,Tue 13 Dec 2011 20:32:59 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13168691.0,234,1,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,1,1934,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323779579,15321.522905092592,0.0024074074080999,Tue 13 Dec 2011 20:32:59 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13168691.0,234,1,0.0,0.0,0.0,0,19,0,0,0,0.0,2,3,0,1,1934,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323779579,15321.522905092592,0.0024074074080999,Tue 13 Dec 2011 20:32:59 +0000,Fri 6 Feb 2009 14:55:48 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13171725.0,7657,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324141073,15325.706863425929,0.0018981481480295,Sun 18 Dec 2011 00:57:53 +0000,Mon 19 Sep 2011 22:56:27 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13171849.0,69,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,4,0,1,1936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324182784,15326.18962962963,0.0072453703724022,Sun 18 Dec 2011 12:33:04 +0000,Mon 23 Feb 2009 23:32:06 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13171849.0,69,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,4,0,1,1936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324182784,15326.18962962963,0.0072453703724022,Sun 18 Dec 2011 12:33:04 +0000,Mon 23 Feb 2009 23:32:06 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13171849.0,69,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,4,0,1,1936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324182784,15326.18962962963,0.0072453703724022,Sun 18 Dec 2011 12:33:04 +0000,Mon 23 Feb 2009 23:32:06 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13171849.0,69,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,4,0,1,1936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324182784,15326.18962962963,0.0072453703724022,Sun 18 Dec 2011 12:33:04 +0000,Mon 23 Feb 2009 23:32:06 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13173580.0,7933,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,2,1,1,1937,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324392254,15328.614050925926,0.0257060185176669,Tue 20 Dec 2011 22:44:14 +0000,Mon 12 Dec 2011 23:57:23 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13179788.0,7949,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,5,0,1,1938,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325676466,15343.47761574074,0.0060648148137261,Wed 4 Jan 2012 19:27:46 +0000,Wed 4 Jan 2012 04:34:45 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13184134.0,7964,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326267428,15350.317453703705,0.008020833332921,Wed 11 Jan 2012 15:37:08 +0000,Sat 7 Jan 2012 00:05:12 +0000,0.0,0.0,149.0,101.0,250.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13186624.0,7713,0,0.0,0.0,0.0,0,72,0,0,0,0.0,4,5,0,1,1940,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326642811,15354.662164351852,0.0121759259254758,Sun 15 Jan 2012 23:53:31 +0000,Mon 2 Feb 2009 19:15:45 +0000,1.0,0.0,184.0,6.0,190.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13186624.0,7713,0,0.0,0.0,0.0,0,72,0,0,0,0.0,4,5,0,1,1940,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326642811,15354.662164351852,0.0121759259254758,Sun 15 Jan 2012 23:53:31 +0000,Mon 2 Feb 2009 19:15:45 +0000,1.0,0.0,184.0,6.0,190.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HDFS,13193144.0,2840,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,1,1942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327483693,15364.394594907406,0.0009606481471564,Wed 25 Jan 2012 17:28:13 +0000,Mon 16 Jan 2012 18:18:44 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFS,13193144.0,2840,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,1,1942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327483693,15364.394594907406,0.0009606481471564,Wed 25 Jan 2012 17:28:13 +0000,Mon 16 Jan 2012 18:18:44 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13204897.0,8052,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,1,1943,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328794334,15379.564050925926,0.0090972222242271,Thu 9 Feb 2012 21:32:14 +0000,Thu 9 Feb 2012 20:58:28 +0000,0.0,0.0,6.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13206649.0,8050,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,1,1944,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329073510,15382.79525462963,0.0093865740727778,Mon 13 Feb 2012 03:05:10 +0000,Thu 9 Feb 2012 20:29:42 +0000,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAPREDUCE,13207174.0,434,0,0.0,0.0,0.0,2,16,0,9,10,0.0,4,4,0,1,1945,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329135940,15383.517824074072,0.0036689814805868,Mon 13 Feb 2012 20:25:40 +0000,Wed 10 May 2006 06:11:57 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPREDUCE,13207174.0,434,0,0.0,0.0,0.0,2,16,0,9,10,0.0,4,4,0,1,1945,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329135940,15383.517824074072,0.0036689814805868,Mon 13 Feb 2012 20:25:40 +0000,Wed 10 May 2006 06:11:57 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPREDUCE,13207174.0,434,0,0.0,0.0,0.0,2,16,0,9,10,0.0,4,4,0,1,1945,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329135940,15383.517824074072,0.0036689814805868,Mon 13 Feb 2012 20:25:40 +0000,Wed 10 May 2006 06:11:57 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPREDUCE,13209724.0,434,0,0.0,0.0,0.0,2,16,0,9,10,0.0,4,4,0,1,1946,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329396185,15386.52991898148,0.0234953703693463,Thu 16 Feb 2012 20:43:05 +0000,Wed 10 May 2006 06:11:57 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPREDUCE,13209724.0,434,0,0.0,0.0,0.0,2,16,0,9,10,0.0,4,4,0,1,1946,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329396185,15386.52991898148,0.0234953703693463,Thu 16 Feb 2012 20:43:05 +0000,Wed 10 May 2006 06:11:57 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPREDUCE,13209724.0,434,0,0.0,0.0,0.0,2,16,0,9,10,0.0,4,4,0,1,1946,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329396185,15386.52991898148,0.0234953703693463,Thu 16 Feb 2012 20:43:05 +0000,Wed 10 May 2006 06:11:57 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13213912.0,7557,0,0.0,0.0,0.0,0,56,1,0,0,0.0,7,3,0,1,1947,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329910729,15392.485289351853,0.0169097222224081,Wed 22 Feb 2012 19:38:49 +0000,Fri 19 Aug 2011 17:38:35 +0000,1.0,0.0,203.0,53.0,256.0,4.0,21.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13214085.0,7557,0,0.0,0.0,0.0,0,56,1,0,0,0.0,7,3,1,1,1948,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329922375,15392.620081018518,0.0113194444438704,Wed 22 Feb 2012 22:52:55 +0000,Fri 19 Aug 2011 17:38:35 +0000,1.0,0.0,203.0,53.0,256.0,4.0,25.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13214941.0,8085,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,1,1949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329995016,15393.460833333333,0.0068518518528435,Thu 23 Feb 2012 19:03:36 +0000,Fri 17 Feb 2012 16:15:43 +0000,0.0,0.0,45.0,13.0,58.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13215141.0,7557,1,0.0,0.0,0.0,0,56,1,0,0,0.0,7,3,1,1,1950,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330008061,15393.611817129631,0.0353125000019645,Thu 23 Feb 2012 22:41:01 +0000,Fri 19 Aug 2011 17:38:35 +0000,1.0,0.0,174.0,132.0,306.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13215299.0,8108,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,5,0,1,1951,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330018659,15393.734479166667,0.0171643518533528,Fri 24 Feb 2012 01:37:39 +0000,Fri 24 Feb 2012 00:11:39 +0000,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13217023.0,7557,0,0.0,0.0,0.0,0,56,1,0,0,0.0,7,3,1,1,1952,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330287327,15396.8440625,0.0836226851843093,Mon 27 Feb 2012 04:15:27 +0000,Fri 19 Aug 2011 17:38:35 +0000,1.0,0.0,137.0,126.0,263.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13217626.0,8078,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,0,1,1953,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330352104,15397.593796296298,0.0307523148148902,Mon 27 Feb 2012 22:15:04 +0000,Wed 15 Feb 2012 21:23:06 +0000,1.0,0.0,0.0,0.0,0.0,0.0,310.0,1.0,311.0,2.0,1.0,51.0,0.0,51.0,1.0,1.0
HADOOP,13218424.0,8098,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,3,1,1,1954,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330424300,15398.429398148148,0.0042939814811688,Tue 28 Feb 2012 18:18:20 +0000,Tue 21 Feb 2012 18:48:51 +0000,1.0,0.0,16.0,0.0,16.0,2.0,3.0,2.0,5.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0
HADOOP,13218519.0,7940,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,1,1,1955,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330428622,15398.479421296295,0.0048495370356249,Tue 28 Feb 2012 19:30:22 +0000,Sat 24 Dec 2011 14:50:11 +0000,0.0,0.0,10.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13218861.0,8118,0,0.0,0.0,0.0,0,0,0,0,0,0.0,4,4,1,1,1956,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330455894,15398.795069444444,0.0129282407415303,Wed 29 Feb 2012 03:04:54 +0000,Wed 29 Feb 2012 02:44:45 +0000,0.0,0.0,9.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13219359.0,7557,0,0.0,0.0,0.0,0,56,1,0,0,0.0,7,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330509067,15399.410497685189,0.0700000000033469,Wed 29 Feb 2012 17:51:07 +0000,Fri 19 Aug 2011 17:38:35 +0000,1.0,0.0,137.0,126.0,263.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HADOOP,13219756.0,8121,0,0.0,0.0,0.0,0,4,0,0,0,0.0,2,3,1,1,1958,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1330541693,15399.788113425924,0.0133680555536557,Thu 1 Mar 2012 02:54:53 +0000,Wed 29 Feb 2012 16:12:10 +0000,0.0,0.0,118.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
