project_name,comment_id,issue_id,label,deletions,insertions,files,num_parrel_issues,num_prior_comments,if_cross_project,num_parrel_commits,num_of_developers,commit_num,type_id,priority_id,is_share_same_emsg,is_share_similar_emsg,num_of_sf_comments,share_same_emsg,is_Blocker,is_Incorporates,is_Reference,is_dependent,is_Duplicate,is_Regression,is_Cloners,is_Required,is_Supercedes,is_Container,is_Blocked,is_Problem/Incident,is_Child-Issue,is_Parent Feature,is_Dependency,is_Dependent,is_Completes,time,day,Time_difference,comment_created_at,created,has_config_files,has_source_code,lines_of_source_code_added,lines_of_source_code_deleted,lines_of_source_code_modified,num_of_modified_source_code_files,lines_of_config_file_added,lines_of_config_file_deleted,lines_of_config_file_modified,num_of_modified_config_files,has_contains_code_patch,lines_of_Test_classes_added,lines_of_Test_classes_deleted,lines_of_Test_classes_modified,lines_of_Test_files,has_contain_Test_files
YARN,16163750.0,7146,0,0.0,0.0,0.0,7,4,0,14,5,0.0,1,3,0,1,185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505225089,17421.586678240743,0.0039120370383898,Tue 12 Sep 2017 22:04:49 +0000,Fri 1 Sep 2017 01:16:31 +0000,1.0,0.0,61.0,42.0,103.0,3.0,0.0,0.0,0.0,0.0,1.0,172.0,114.0,286.0,15.0,1.0
YARN,16163750.0,7146,0,0.0,0.0,0.0,7,4,0,14,5,0.0,1,3,0,1,185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505225089,17421.586678240743,0.0039120370383898,Tue 12 Sep 2017 22:04:49 +0000,Fri 1 Sep 2017 01:16:31 +0000,1.0,0.0,61.0,42.0,103.0,3.0,0.0,0.0,0.0,0.0,1.0,172.0,114.0,286.0,15.0,1.0
YARN,16163777.0,7185,1,0.0,0.0,0.0,0,9,0,0,0,0.0,1,1,1,1,26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505226353,17421.601307870373,0.0077430555575119,Tue 12 Sep 2017 22:25:53 +0000,Mon 11 Sep 2017 21:12:07 +0000,0.0,1.0,20.0,14.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,1.0,64.0,2.0,1.0
YARN,16163788.0,7034,0,0.0,0.0,0.0,0,14,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505226834,17421.606875,0.0007870370391174,Tue 12 Sep 2017 22:33:54 +0000,Thu 17 Aug 2017 06:20:41 +0000,0.0,0.0,69.0,10.0,79.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16163824.0,7057,0,0.0,0.0,0.0,2,11,0,18,4,0.0,4,3,0,1,194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505229070,17421.63275462963,0.0036458333343034,Tue 12 Sep 2017 23:11:10 +0000,Sun 20 Aug 2017 02:01:53 +0000,0.0,0.0,7.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16163904.0,7186,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505232661,17421.67431712963,0.002928240741312,Wed 13 Sep 2017 00:11:01 +0000,Tue 12 Sep 2017 00:16:41 +0000,1.0,1.0,41.0,60.0,101.0,10.0,7.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16163910.0,7034,0,0.0,0.0,0.0,0,14,0,0,0,0.0,1,1,0,1,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505232832,17421.676296296297,0.0017708333325572,Wed 13 Sep 2017 00:13:52 +0000,Thu 17 Aug 2017 06:20:41 +0000,0.0,0.0,68.0,11.0,79.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16164098.0,7172,0,0.0,0.0,0.0,0,5,0,0,0,0.0,1,3,0,1,212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505244517,17421.811539351853,0.0700925925957562,Wed 13 Sep 2017 03:28:37 +0000,Thu 7 Sep 2017 18:34:26 +0000,0.0,1.0,36.0,52.0,88.0,11.0,0.0,0.0,0.0,0.0,1.0,18.0,24.0,42.0,2.0,1.0
YARN,16164427.0,7157,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,0,1,289,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505268744,17422.091944444444,0.0907638888893416,Wed 13 Sep 2017 10:12:24 +0000,Tue 5 Sep 2017 14:31:29 +0000,0.0,1.0,15.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,56.0,1.0,1.0
YARN,16164569.0,7157,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,0,1,237,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505276890,17422.186226851853,0.018900462964666,Wed 13 Sep 2017 12:28:10 +0000,Tue 5 Sep 2017 14:31:29 +0000,1.0,1.0,15.0,0.0,15.0,2.0,8.0,0.0,8.0,1.0,1.0,56.0,0.0,56.0,1.0,1.0
YARN,16164882.0,7084,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,1,302,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505290255,17422.34091435185,0.0050694444435066,Wed 13 Sep 2017 16:10:55 +0000,Wed 23 Aug 2017 15:43:35 +0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,22.0,33.0,1.0,1.0
YARN,16165379.0,7149,1,0.0,0.0,0.0,0,20,0,0,0,0.0,1,3,1,1,197,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505312407,17422.597303240742,0.0065509259256941,Wed 13 Sep 2017 22:20:07 +0000,Fri 1 Sep 2017 19:52:22 +0000,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,1.0,1.0
YARN,16165560.0,7192,1,0.0,0.0,0.0,1,10,0,3,5,0.0,1,3,0,1,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505322012,17422.708472222224,0.0212268518516793,Thu 14 Sep 2017 01:00:12 +0000,Wed 13 Sep 2017 23:33:38 +0000,0.0,1.0,95.0,4.0,99.0,7.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,36.0,2.0,1.0
YARN,16165595.0,3661,0,0.0,0.0,0.0,0,9,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505323760,17422.728703703706,0.0142129629639384,Thu 14 Sep 2017 01:29:20 +0000,Sat 16 May 2015 00:41:46 +0000,1.0,1.0,511.0,0.0,511.0,12.0,6.0,0.0,6.0,1.0,1.0,51.0,0.0,51.0,3.0,1.0
YARN,16165603.0,7194,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505324298,17422.734930555554,0.0062268518486234,Thu 14 Sep 2017 01:38:18 +0000,Thu 14 Sep 2017 01:03:35 +0000,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16165645.0,6840,0,0.0,0.0,0.0,0,20,0,0,0,0.0,7,3,1,1,191,46,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505329464,17422.79472222222,0.0035648148150357,Thu 14 Sep 2017 03:04:24 +0000,Tue 18 Jul 2017 18:27:35 +0000,1.0,0.0,399.0,44.0,443.0,14.0,11.0,3.0,14.0,1.0,1.0,392.0,45.0,437.0,5.0,1.0
YARN,16165770.0,6840,0,0.0,0.0,0.0,0,20,0,0,0,0.0,7,3,1,1,299,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505338257,17422.896493055556,0.007847222223063,Thu 14 Sep 2017 05:30:57 +0000,Tue 18 Jul 2017 18:27:35 +0000,1.0,0.0,396.0,44.0,440.0,14.0,11.0,3.0,14.0,1.0,1.0,391.0,45.0,436.0,5.0,1.0
YARN,16165773.0,7102,0,0.0,0.0,0.0,16,2,0,11,4,0.0,1,2,0,1,910,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505338396,17422.89810185185,0.0009259259240934,Thu 14 Sep 2017 05:33:16 +0000,Fri 25 Aug 2017 22:13:13 +0000,0.0,0.0,58.0,31.0,89.0,5.0,0.0,0.0,0.0,0.0,1.0,196.0,366.0,562.0,25.0,1.0
YARN,16165817.0,6878,0,0.0,0.0,0.0,0,5,0,0,0,0.0,1,5,1,1,194,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505341876,17422.938379629628,0.0402777777781011,Thu 14 Sep 2017 06:31:16 +0000,Wed 26 Jul 2017 22:32:40 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,25.0,55.0,1.0,1.0
YARN,16166751.0,6612,0,0.0,0.0,0.0,0,6,0,0,0,0.0,7,3,1,1,211,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505383922,17423.42502314815,0.0012384259280224,Thu 14 Sep 2017 18:12:02 +0000,Tue 16 May 2017 19:23:15 +0000,0.0,0.0,142.0,199.0,341.0,13.0,0.0,0.0,0.0,0.0,1.0,225.0,130.0,355.0,6.0,1.0
YARN,16166814.0,7174,0,0.0,0.0,0.0,0,0,0,0,0,0.0,7,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505386293,17423.45246527778,0.0003935185195587,Thu 14 Sep 2017 18:51:33 +0000,Thu 7 Sep 2017 20:23:02 +0000,0.0,0.0,128.0,4.0,132.0,1.0,0.0,0.0,0.0,0.0,1.0,130.0,66.0,196.0,1.0,1.0
YARN,16166849.0,7034,0,0.0,0.0,0.0,0,14,0,0,0,0.0,1,1,1,1,29,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505388081,17423.473159722223,0.0050810185202863,Thu 14 Sep 2017 19:21:21 +0000,Thu 17 Aug 2017 06:20:41 +0000,0.0,0.0,64.0,14.0,78.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16166868.0,7034,0,0.0,0.0,0.0,0,14,0,0,0,0.0,1,1,1,1,30,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505388982,17423.483587962965,0.010428240741021,Thu 14 Sep 2017 19:36:22 +0000,Thu 17 Aug 2017 06:20:41 +0000,0.0,0.0,64.0,14.0,78.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16166928.0,7102,0,0.0,0.0,0.0,16,2,0,11,4,0.0,1,2,0,1,467,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505391987,17423.518368055556,0.0045949074083182,Thu 14 Sep 2017 20:26:27 +0000,Fri 25 Aug 2017 22:13:13 +0000,0.0,0.0,59.0,30.0,89.0,5.0,0.0,0.0,0.0,0.0,1.0,196.0,366.0,562.0,25.0,1.0
YARN,16167098.0,7199,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505401769,17423.63158564815,0.0024189814830606,Thu 14 Sep 2017 23:09:29 +0000,Thu 14 Sep 2017 21:18:52 +0000,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
YARN,16167235.0,7203,1,0.0,0.0,0.0,0,3,0,0,0,0.0,3,4,1,1,213,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505412563,17423.756516203703,0.0096643518518249,Fri 15 Sep 2017 02:09:23 +0000,Thu 14 Sep 2017 23:37:58 +0000,0.0,0.0,44.0,1.0,45.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16167245.0,6878,1,0.0,0.0,0.0,0,5,0,0,0,0.0,1,5,1,1,305,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505413763,17423.770405092593,0.0122106481503578,Fri 15 Sep 2017 02:29:23 +0000,Wed 26 Jul 2017 22:32:40 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,25.0,56.0,1.0,1.0
YARN,16167275.0,6840,0,0.0,0.0,0.0,0,20,0,0,0,0.0,7,3,0,1,308,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505417267,17423.81096064815,0.000694444446708,Fri 15 Sep 2017 03:27:47 +0000,Tue 18 Jul 2017 18:27:35 +0000,1.0,0.0,457.0,258.0,715.0,14.0,11.0,3.0,14.0,1.0,1.0,310.0,55.0,365.0,5.0,1.0
YARN,16167278.0,7192,0,0.0,0.0,0.0,1,10,0,3,5,0.0,1,3,1,1,31,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505417784,17423.816944444447,0.0059837962980964,Fri 15 Sep 2017 03:36:24 +0000,Wed 13 Sep 2017 23:33:38 +0000,1.0,1.0,98.0,4.0,102.0,7.0,5.0,0.0,5.0,1.0,1.0,51.0,0.0,51.0,2.0,1.0
YARN,16167281.0,7198,0,0.0,0.0,0.0,0,6,0,0,0,0.0,7,2,0,1,228,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505418107,17423.82068287037,0.0037384259230748,Fri 15 Sep 2017 03:41:47 +0000,Thu 14 Sep 2017 20:22:39 +0000,1.0,1.0,81.0,43.0,124.0,3.0,90.0,20.0,110.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16167319.0,7157,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505422048,17423.866296296295,0.0145486111105128,Fri 15 Sep 2017 04:47:28 +0000,Tue 5 Sep 2017 14:31:29 +0000,1.0,1.0,14.0,0.0,14.0,2.0,8.0,0.0,8.0,1.0,1.0,56.0,0.0,56.0,1.0,1.0
YARN,16167494.0,7157,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,1,1,308,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505433582,17423.999791666665,0.0527430555521277,Fri 15 Sep 2017 07:59:42 +0000,Tue 5 Sep 2017 14:31:29 +0000,1.0,1.0,14.0,0.0,14.0,2.0,8.0,0.0,8.0,1.0,1.0,56.0,0.0,56.0,1.0,1.0
YARN,16167595.0,7157,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,0,1,1206,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505438151,17424.05267361111,0.0112499999995634,Fri 15 Sep 2017 09:15:51 +0000,Tue 5 Sep 2017 14:31:29 +0000,1.0,1.0,14.0,0.0,14.0,2.0,8.0,0.0,8.0,1.0,1.0,55.0,0.0,55.0,1.0,1.0
YARN,16168267.0,7034,0,0.0,0.0,0.0,0,14,0,0,0,0.0,1,1,1,1,33,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505469358,17424.413865740742,0.0009953703702194,Fri 15 Sep 2017 17:55:58 +0000,Thu 17 Aug 2017 06:20:41 +0000,0.0,0.0,64.0,14.0,78.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16168279.0,3661,0,0.0,0.0,0.0,0,9,0,0,0,0.0,7,3,1,1,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505469985,17424.421122685188,0.0023726851868559,Fri 15 Sep 2017 18:06:25 +0000,Sat 16 May 2015 00:41:46 +0000,1.0,1.0,549.0,0.0,549.0,12.0,6.0,0.0,6.0,1.0,1.0,33.0,0.0,33.0,3.0,1.0
YARN,16168417.0,7149,0,0.0,0.0,0.0,0,20,0,0,0,0.0,1,3,0,1,275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505475817,17424.488622685185,0.0084143518506607,Fri 15 Sep 2017 19:43:37 +0000,Fri 1 Sep 2017 19:52:22 +0000,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,4.0,40.0,2.0,1.0
YARN,16168451.0,7192,0,0.0,0.0,0.0,1,10,0,3,5,0.0,1,3,1,1,34,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505477677,17424.510150462964,0.0197453703694918,Fri 15 Sep 2017 20:14:37 +0000,Wed 13 Sep 2017 23:33:38 +0000,1.0,1.0,96.0,4.0,100.0,7.0,5.0,0.0,5.0,1.0,1.0,51.0,0.0,51.0,2.0,1.0
YARN,16168550.0,6840,0,0.0,0.0,0.0,0,20,0,0,0,0.0,7,3,1,1,407,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505482020,17424.560416666667,0.0030787037030677,Fri 15 Sep 2017 21:27:00 +0000,Tue 18 Jul 2017 18:27:35 +0000,1.0,0.0,457.0,259.0,716.0,14.0,11.0,3.0,14.0,1.0,1.0,310.0,55.0,365.0,5.0,1.0
YARN,16168690.0,6977,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,0,1,314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505490497,17424.65853009259,0.034282407403225,Fri 15 Sep 2017 23:48:17 +0000,Wed 9 Aug 2017 21:16:33 +0000,0.0,0.0,19.0,7.0,26.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16168702.0,6977,0,0.0,0.0,0.0,0,4,0,0,0,0.0,1,3,0,1,255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505490963,17424.66392361111,0.0053935185205773,Fri 15 Sep 2017 23:56:03 +0000,Wed 9 Aug 2017 21:16:33 +0000,0.0,0.0,19.0,7.0,26.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16168719.0,7203,0,0.0,0.0,0.0,0,3,0,0,0,0.0,3,4,1,1,207,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505491755,17424.673090277778,0.0091666666667151,Sat 16 Sep 2017 00:09:15 +0000,Thu 14 Sep 2017 23:37:58 +0000,0.0,0.0,38.0,1.0,39.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16168767.0,7192,0,0.0,0.0,0.0,1,10,0,3,5,0.0,1,3,1,1,35,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505498087,17424.746377314816,0.0403819444472901,Sat 16 Sep 2017 01:54:47 +0000,Wed 13 Sep 2017 23:33:38 +0000,1.0,1.0,121.0,4.0,125.0,8.0,5.0,0.0,5.0,1.0,1.0,116.0,0.0,116.0,3.0,1.0
YARN,16168773.0,7203,0,0.0,0.0,0.0,0,3,0,0,0,0.0,3,4,1,1,315,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505499369,17424.761215277777,0.0047337962969322,Sat 16 Sep 2017 02:16:09 +0000,Thu 14 Sep 2017 23:37:58 +0000,0.0,0.0,37.0,1.0,38.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16168793.0,7192,1,0.0,0.0,0.0,1,10,0,3,5,0.0,1,3,1,1,36,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505503488,17424.80888888889,0.0096643518518249,Sat 16 Sep 2017 03:24:48 +0000,Wed 13 Sep 2017 23:33:38 +0000,1.0,1.0,121.0,4.0,125.0,8.0,5.0,0.0,5.0,1.0,1.0,115.0,0.0,115.0,3.0,1.0
YARN,16170076.0,6505,0,0.0,0.0,0.0,0,8,0,0,0,0.0,7,3,0,1,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505715698,17427.26502314815,0.0273611111115315,Mon 18 Sep 2017 14:21:38 +0000,Thu 20 Apr 2017 21:31:07 +0000,0.0,1.0,79.0,46.0,125.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16170539.0,7210,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,1,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505734319,17427.48054398148,0.0084953703699284,Mon 18 Sep 2017 19:31:59 +0000,Mon 18 Sep 2017 17:54:08 +0000,0.0,1.0,21.0,10.0,31.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YARN,16170776.0,7203,1,0.0,0.0,0.0,0,3,0,0,0,0.0,3,4,1,1,209,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505742010,17427.569560185188,0.0020717592633445,Mon 18 Sep 2017 21:40:10 +0000,Thu 14 Sep 2017 23:37:58 +0000,0.0,0.0,37.0,1.0,38.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
YARN,16170815.0,7196,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505744106,17427.593819444442,0.0002662037004483,Mon 18 Sep 2017 22:15:06 +0000,Thu 14 Sep 2017 18:43:05 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,109.0,170.0,2.0,1.0
YARN,16170815.0,7196,0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505744106,17427.593819444442,0.0002662037004483,Mon 18 Sep 2017 22:15:06 +0000,Thu 14 Sep 2017 18:43:05 +0000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,109.0,170.0,2.0,1.0
YARN,16170864.0,7210,0,0.0,0.0,0.0,0,3,0,0,0,0.0,7,3,0,1,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505746575,17427.622395833332,0.0024074074062809,Mon 18 Sep 2017 22:56:15 +0000,Mon 18 Sep 2017 17:54:08 +0000,0.0,1.0,26.0,11.0,37.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,1.0,1.0
YARN,16171027.0,6620,0,0.0,0.0,0.0,0,6,0,0,0,0.0,7,3,0,1,151,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505760232,17427.780462962965,0.0014930555553291,Tue 19 Sep 2017 02:43:52 +0000,Wed 17 May 2017 18:44:30 +0000,1.0,1.0,1026.0,47.0,1073.0,26.0,556.0,0.0,556.0,2.0,1.0,730.0,108.0,838.0,14.0,1.0
YARN,16172006.0,4266,0,0.0,0.0,0.0,0,44,1,0,0,0.0,7,3,0,1,132,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505810582,17428.363217592592,0.0002893518503697,Tue 19 Sep 2017 16:43:02 +0000,Thu 15 Oct 2015 09:25:46 +0000,0.0,1.0,86.0,1.0,87.0,3.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,65.0,1.0,1.0
YARN,16172032.0,6916,0,0.0,0.0,0.0,0,12,0,0,0,0.0,7,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505812284,17428.382916666666,0.0023958333331393,Tue 19 Sep 2017 17:11:24 +0000,Tue 1 Aug 2017 06:59:43 +0000,0.0,0.0,60.0,74.0,134.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
